LocationCode,DateTime,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW),DateLoc
1,2024-07-15 05:01:12,0.0,1005.87,26.6,100.0,20.0,0.0,2024071501
1,2024-07-15 05:02:11,0.0,1005.89,26.6,100.0,28.33,0.0,2024071501
1,2024-07-15 05:03:11,0.0,1005.88,26.6,100.0,36.67,0.01,2024071501
1,2024-07-15 05:04:11,0.0,1005.87,26.6,100.0,44.17,0.01,2024071501
1,2024-07-15 05:05:11,0.0,1005.87,26.6,100.0,50.83,0.01,2024071501
1,2024-07-15 05:06:11,0.0,1005.88,26.6,100.0,59.17,0.01,2024071501
1,2024-07-15 05:07:11,0.0,1005.87,26.6,100.0,68.33,0.01,2024071501
1,2024-07-15 05:08:11,0.0,1005.89,26.6,100.0,78.33,0.01,2024071501
1,2024-07-15 05:09:11,0.0,1005.91,26.6,100.0,90.0,0.01,2024071501
1,2024-07-15 05:10:11,0.0,1005.95,26.6,100.0,104.17,0.01,2024071501
1,2024-07-15 05:11:11,0.0,1005.93,26.6,100.0,120.0,0.01,2024071501
1,2024-07-15 05:12:11,0.0,1005.95,26.6,100.0,135.0,0.01,2024071501
1,2024-07-15 05:13:11,0.0,1005.97,26.7,100.0,151.67,0.01,2024071501
1,2024-07-15 05:14:11,0.0,1006.04,26.7,100.0,169.17,0.01,2024071501
1,2024-07-15 05:15:11,0.0,1006.04,26.7,100.0,188.33,0.02,2024071501
1,2024-07-15 05:16:11,0.0,1006.07,26.7,100.0,209.17,0.02,2024071501
1,2024-07-15 05:17:11,0.0,1006.08,26.7,100.0,233.33,0.03,2024071501
1,2024-07-15 05:18:11,0.0,1006.1,26.7,100.0,263.33,0.04,2024071501
1,2024-07-15 05:19:11,0.0,1006.1,26.8,100.0,300.83,0.04,2024071501
1,2024-07-15 05:20:11,0.0,1006.11,26.8,100.0,345.83,0.05,2024071501
1,2024-07-15 05:21:11,0.0,1006.12,26.8,100.0,397.5,0.08,2024071501
1,2024-07-15 05:22:11,0.0,1006.11,26.8,100.0,455.83,0.1,2024071501
1,2024-07-15 05:23:11,0.0,1006.1,26.9,100.0,520.0,0.11,2024071501
1,2024-07-15 05:24:11,0.0,1006.08,26.9,100.0,589.17,0.17,2024071501
1,2024-07-15 05:25:11,0.0,1006.09,26.9,100.0,661.67,0.19,2024071501
1,2024-07-15 05:26:11,0.0,1006.09,27.0,100.0,737.5,0.25,2024071501
1,2024-07-15 05:27:11,0.0,1006.11,27.0,100.0,816.67,0.27,2024071501
1,2024-07-15 05:28:11,0.0,1006.1,27.0,100.0,895.83,0.36,2024071501
1,2024-07-15 05:29:11,0.0,1006.1,27.0,100.0,979.17,0.4,2024071501
1,2024-07-15 05:30:11,0.0,1006.13,27.1,100.0,1066.67,0.51,2024071501
1,2024-07-15 05:31:11,0.0,1006.16,27.1,100.0,1150.83,0.54,2024071501
1,2024-07-15 05:32:11,0.0,1006.15,27.2,100.0,1233.33,0.57,2024071501
1,2024-07-15 05:33:11,0.0,1006.14,27.2,100.0,1317.5,0.67,2024071501
1,2024-07-15 05:34:11,0.0,1006.11,27.3,100.0,1408.33,0.74,2024071501
1,2024-07-15 05:35:11,0.0,1006.13,27.3,100.0,1502.5,0.85,2024071501
1,2024-07-15 05:36:11,0.0,1006.09,27.3,100.0,1600.83,0.91,2024071501
1,2024-07-15 05:37:11,0.0,1006.13,27.4,100.0,1701.67,0.97,2024071501
1,2024-07-15 05:38:11,0.0,1006.15,27.4,100.0,1805.83,1.09,2024071501
1,2024-07-15 05:39:11,0.0,1006.11,27.5,100.0,1910.83,1.32,2024071501
1,2024-07-15 05:40:11,0.0,1006.15,27.5,100.0,2017.5,1.36,2024071501
1,2024-07-15 05:41:11,0.0,1006.19,27.6,100.0,2124.17,1.41,2024071501
1,2024-07-15 05:42:11,0.0,1006.21,27.6,100.0,2233.33,1.61,2024071501
1,2024-07-15 05:43:11,0.0,1006.26,27.7,100.0,2342.5,1.79,2024071501
1,2024-07-15 05:44:14,0.0,1006.24,27.7,100.0,2455.0,1.86,2024071501
1,2024-07-15 05:45:12,0.0,1006.28,27.8,100.0,2564.17,2.12,2024071501
1,2024-07-15 05:46:11,0.0,1006.29,27.8,100.0,2673.33,2.22,2024071501
1,2024-07-15 05:47:11,0.0,1006.32,27.9,100.0,2782.5,2.46,2024071501
1,2024-07-15 05:48:11,0.0,1006.37,27.9,100.0,2862.5,1.6,2024071501
1,2024-07-15 05:49:11,0.0,1006.41,28.0,100.0,3014.17,2.84,2024071501
1,2024-07-15 05:50:11,0.0,1006.44,28.1,100.0,3135.0,3.12,2024071501
1,2024-07-15 05:51:12,0.0,1006.45,28.2,100.0,3256.67,3.26,2024071501
1,2024-07-15 05:52:11,0.0,1006.45,28.3,100.0,3380.83,3.59,2024071501
1,2024-07-15 05:53:11,0.0,1006.48,28.4,100.0,3510.83,3.94,2024071501
1,2024-07-15 05:54:11,0.0,1006.45,28.5,100.0,3645.83,4.16,2024071501
1,2024-07-15 05:55:11,0.0,1006.43,28.6,100.0,3781.67,4.73,2024071501
1,2024-07-15 05:56:11,0.0,1006.43,28.7,100.0,3920.83,4.93,2024071501
1,2024-07-15 05:57:11,0.0,1006.43,28.9,100.0,4067.5,5.29,2024071501
1,2024-07-15 05:58:11,0.0,1006.44,29.0,100.0,4226.67,5.86,2024071501
1,2024-07-15 05:59:11,0.0,1006.47,29.1,100.0,4405.0,6.33,2024071501
1,2024-07-15 06:00:11,0.0,1006.44,29.3,99.6,4607.5,7.29,2024071501
1,2024-07-15 06:01:11,0.0,1006.46,29.5,98.8,4848.33,8.06,2024071501
1,2024-07-15 06:02:11,0.0,1006.47,29.7,97.7,5144.17,9.18,2024071501
1,2024-07-15 06:03:11,0.0,1006.46,29.9,96.8,5553.33,10.3,2024071501
1,2024-07-15 06:04:11,0.0,1006.46,30.1,95.7,6180.0,11.22,2024071501
1,2024-07-15 06:05:11,0.0,1006.43,30.2,94.7,6986.67,12.04,2024071501
1,2024-07-15 06:06:11,0.0,1006.46,30.5,93.8,7733.33,13.32,2024071501
1,2024-07-15 06:07:11,0.0,1006.49,30.7,93.0,8424.17,14.56,2024071501
1,2024-07-15 06:08:11,0.0,1006.52,30.9,91.8,9088.33,15.6,2024071501
1,2024-07-15 06:09:11,0.0,1006.56,31.2,90.9,9478.33,16.69,2024071501
1,2024-07-15 06:10:11,0.0,1006.59,31.4,89.7,9598.33,17.43,2024071501
1,2024-07-15 06:11:11,0.0,1006.61,31.6,88.4,9750.83,18.19,2024071501
1,2024-07-15 06:12:11,0.0,1006.58,31.8,87.5,9897.5,18.53,2024071501
1,2024-07-15 06:13:11,0.0,1006.6,32.1,86.7,10239.17,20.03,2024071501
1,2024-07-15 06:14:11,0.0,1006.59,32.3,85.8,10391.67,20.38,2024071501
1,2024-07-15 06:15:11,0.0,1006.59,32.5,84.5,10390.83,21.02,2024071501
1,2024-07-15 06:16:11,0.0,1006.57,32.6,83.4,10177.5,20.97,2024071501
1,2024-07-15 06:17:11,0.0,1006.57,32.8,82.6,10028.33,20.29,2024071501
1,2024-07-15 06:18:11,0.0,1006.55,32.9,81.9,10225.83,21.2,2024071501
1,2024-07-15 06:19:11,0.0,1006.55,33.0,81.1,10691.67,22.99,2024071501
1,2024-07-15 06:20:11,0.0,1006.51,33.1,80.4,10997.5,24.06,2024071501
1,2024-07-15 06:21:11,0.0,1006.51,33.2,80.0,11193.33,24.99,2024071501
1,2024-07-15 06:22:11,0.0,1006.56,33.3,79.4,11308.33,25.9,2024071501
1,2024-07-15 06:23:11,0.0,1006.54,33.4,78.8,11468.33,26.16,2024071501
1,2024-07-15 06:25:11,0.0,1006.52,33.5,77.5,11720.83,27.3,2024071501
1,2024-07-15 06:26:11,0.0,1006.53,33.5,76.9,12055.0,28.45,2024071501
1,2024-07-15 06:27:11,0.0,1006.5,33.6,76.7,12410.0,30.35,2024071501
1,2024-07-15 06:28:11,0.0,1006.5,33.7,76.0,12682.5,31.75,2024071501
1,2024-07-15 06:29:11,0.0,1006.51,33.8,75.7,12860.83,32.7,2024071501
1,2024-07-15 06:30:11,0.0,1006.48,33.9,75.1,12956.67,33.15,2024071501
1,2024-07-15 06:31:11,0.0,1006.5,34.1,74.9,13013.33,33.93,2024071501
1,2024-07-15 06:32:11,0.0,1006.5,34.3,74.4,12933.33,33.15,2024071501
1,2024-07-15 06:33:11,0.0,1006.51,34.4,73.6,12781.67,32.93,2024071501
1,2024-07-15 06:34:11,0.0,1006.48,34.5,73.0,12697.5,32.88,2024071501
1,2024-07-15 06:35:11,0.0,1006.51,34.6,72.2,12575.83,32.66,2024071501
1,2024-07-15 06:36:11,0.0,1006.5,34.7,72.0,12540.83,32.66,2024071501
1,2024-07-15 06:37:11,0.0,1006.54,34.8,71.4,12692.5,33.04,2024071501
1,2024-07-15 06:38:11,0.0,1006.54,34.9,71.3,12922.5,34.15,2024071501
1,2024-07-15 06:39:11,0.0,1006.54,35.0,70.8,13128.33,35.26,2024071501
1,2024-07-15 06:40:11,0.0,1006.5,35.2,70.5,13060.0,35.22,2024071501
1,2024-07-15 06:41:11,0.0,1006.48,35.3,70.1,12695.0,33.97,2024071501
1,2024-07-15 06:42:11,0.0,1006.45,35.5,69.4,12408.33,32.77,2024071501
1,2024-07-15 06:43:11,0.0,1006.45,35.6,68.8,12450.0,33.0,2024071501
1,2024-07-15 06:44:11,0.0,1006.41,35.7,68.3,12625.0,34.27,2024071501
1,2024-07-15 06:45:11,0.0,1006.44,35.8,67.8,12545.83,34.2,2024071501
1,2024-07-15 06:46:11,0.0,1006.41,35.8,67.5,12995.83,36.65,2024071501
1,2024-07-15 06:47:11,0.0,1006.42,35.9,67.2,13167.5,37.8,2024071501
1,2024-07-15 06:48:11,0.0,1006.39,36.0,66.6,13514.17,40.18,2024071501
