LocationCode,DateTime,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW),DateLoc
2,2024-02-26 06:12:12,0.0,1017.95,14.45,100.0,26.67,0.0,2024022602
2,2024-02-26 06:13:12,0.0,1017.95,14.45,100.0,31.67,0.0,2024022602
2,2024-02-26 06:14:12,0.0,1017.98,14.45,100.0,36.67,0.0,2024022602
2,2024-02-26 06:15:12,0.0,1018.01,14.46,100.0,41.67,0.0,2024022602
2,2024-02-26 06:16:12,0.0,1017.98,14.47,100.0,47.5,0.0,2024022602
2,2024-02-26 06:17:12,0.0,1017.99,14.49,100.0,55.0,0.0,2024022602
2,2024-02-26 06:18:12,0.0,1018.02,14.51,100.0,64.17,0.0,2024022602
2,2024-02-26 06:19:12,0.0,1018.05,14.51,100.0,72.5,0.0,2024022602
2,2024-02-26 06:20:12,0.7,1018.04,14.48,100.0,82.5,0.0,2024022602
2,2024-02-26 06:21:12,0.17,1018.05,14.5,100.0,95.0,0.0,2024022602
2,2024-02-26 06:22:12,0.0,1018.06,14.5,100.0,106.67,0.0,2024022602
2,2024-02-26 06:23:12,0.0,1018.11,14.52,100.0,117.5,0.0,2024022602
2,2024-02-26 06:24:12,0.0,1018.12,14.53,100.0,127.5,0.01,2024022602
2,2024-02-26 06:25:12,0.0,1018.1,14.55,100.0,143.33,0.01,2024022602
2,2024-02-26 06:26:12,0.17,1018.09,14.55,100.0,163.33,0.01,2024022602
2,2024-02-26 06:27:12,0.52,1018.05,14.52,99.78,190.0,0.01,2024022602
2,2024-02-26 06:28:12,0.61,1018.06,14.49,98.96,218.33,0.02,2024022602
2,2024-02-26 06:29:12,0.35,1018.09,14.51,98.84,250.0,0.04,2024022602
2,2024-02-26 06:31:11,0.17,1018.13,14.55,98.76,301.67,0.05,2024022602
2,2024-02-26 06:32:11,0.35,1018.11,14.57,98.57,336.67,0.05,2024022602
2,2024-02-26 06:33:11,0.0,1018.1,14.58,98.84,375.0,0.06,2024022602
2,2024-02-26 06:34:11,0.0,1018.13,14.59,98.71,413.33,0.1,2024022602
2,2024-02-26 06:35:11,0.0,1018.1,14.62,98.84,459.17,0.1,2024022602
2,2024-02-26 06:36:11,0.17,1018.05,14.64,99.0,530.0,0.16,2024022602
2,2024-02-26 06:37:11,0.0,1018.06,14.65,99.11,626.67,0.2,2024022602
2,2024-02-26 06:38:11,0.0,1018.07,14.68,99.36,712.5,0.27,2024022602
2,2024-02-26 06:39:11,0.0,1018.05,14.66,99.16,725.83,0.29,2024022602
2,2024-02-26 06:40:11,0.0,1018.04,14.67,99.19,716.67,0.27,2024022602
2,2024-02-26 06:41:11,0.0,1018.06,14.68,98.69,722.5,0.28,2024022602
2,2024-02-26 06:42:11,0.0,1018.05,14.69,98.39,751.67,0.29,2024022602
2,2024-02-26 06:43:11,0.0,1018.05,14.71,98.67,780.0,0.28,2024022602
2,2024-02-26 06:44:11,0.0,1018.05,14.7,98.14,790.0,0.3,2024022602
2,2024-02-26 06:45:11,0.17,1018.06,14.7,97.91,792.5,0.3,2024022602
2,2024-02-26 06:46:11,0.52,1018.04,14.71,97.82,825.0,0.31,2024022602
2,2024-02-26 06:47:12,0.96,1018.06,14.73,97.79,905.0,0.4,2024022602
2,2024-02-26 06:48:12,0.7,1018.06,14.74,97.93,963.33,0.42,2024022602
2,2024-02-26 06:49:12,0.7,1018.06,14.76,98.21,979.17,0.42,2024022602
2,2024-02-26 06:50:12,0.0,1018.13,14.77,98.26,993.33,0.44,2024022602
2,2024-02-26 06:51:12,0.17,1018.13,14.81,98.42,1006.67,0.44,2024022602
2,2024-02-26 06:52:12,0.0,1018.14,14.83,98.24,1037.5,0.45,2024022602
2,2024-02-26 06:53:12,0.0,1018.11,14.83,97.81,1078.33,0.56,2024022602
2,2024-02-26 06:54:12,0.0,1018.16,14.84,98.02,1112.5,0.58,2024022602
2,2024-02-26 06:55:12,1.48,1018.15,14.79,97.26,1156.67,0.7,2024022602
2,2024-02-26 06:56:12,0.44,1018.19,14.82,97.43,1210.0,0.74,2024022602
2,2024-02-26 06:57:12,1.31,1018.16,14.82,97.67,1279.17,0.75,2024022602
2,2024-02-26 06:58:12,1.22,1018.18,14.81,97.41,1355.83,0.91,2024022602
2,2024-02-26 06:59:11,0.0,1018.19,14.82,97.41,1429.17,0.95,2024022602
2,2024-02-26 07:01:11,0.26,1018.24,14.83,97.26,1550.0,1.14,2024022602
2,2024-02-26 07:02:11,1.31,1018.21,14.83,96.94,1580.0,1.14,2024022602
2,2024-02-26 07:03:11,0.61,1018.19,14.86,96.97,1676.67,1.19,2024022602
2,2024-02-26 07:04:11,0.7,1018.17,14.88,96.86,1856.67,1.5,2024022602
2,2024-02-26 07:05:11,0.0,1018.16,14.9,96.53,2042.5,1.97,2024022602
2,2024-02-26 07:06:11,0.26,1018.22,14.93,96.73,1965.83,1.75,2024022602
2,2024-02-26 07:07:11,0.52,1018.24,14.96,96.74,1842.5,1.47,2024022602
2,2024-02-26 07:08:11,0.0,1018.27,14.98,96.93,1815.0,1.43,2024022602
2,2024-02-26 07:09:11,0.35,1018.26,14.97,97.01,1838.33,1.43,2024022602
2,2024-02-26 07:10:11,0.52,1018.25,14.95,96.86,1923.33,1.61,2024022602
2,2024-02-26 07:11:11,0.17,1018.25,14.97,96.84,2070.0,1.92,2024022602
2,2024-02-26 07:12:11,0.52,1018.28,15.0,96.43,2214.17,2.23,2024022602
2,2024-02-26 07:13:11,0.35,1018.29,15.01,95.94,2275.0,2.27,2024022602
2,2024-02-26 07:14:11,0.0,1018.28,15.03,95.78,2255.83,2.27,2024022602
2,2024-02-26 07:15:11,0.0,1018.3,15.03,95.74,2160.83,1.98,2024022602
2,2024-02-26 07:16:11,0.0,1018.31,15.03,95.74,2230.0,2.07,2024022602
2,2024-02-26 07:17:11,0.44,1018.32,15.04,95.12,2340.83,2.34,2024022602
2,2024-02-26 07:18:11,0.7,1018.32,15.05,95.19,2536.67,2.91,2024022602
2,2024-02-26 07:19:11,0.7,1018.35,15.08,95.49,2684.17,3.12,2024022602
2,2024-02-26 07:20:11,0.0,1018.33,15.09,95.56,2667.5,3.04,2024022602
2,2024-02-26 07:21:11,0.0,1018.39,15.12,95.65,2480.0,2.63,2024022602
2,2024-02-26 07:22:11,0.87,1018.41,15.11,95.32,2317.5,2.24,2024022602
2,2024-02-26 07:23:11,0.35,1018.46,15.12,95.59,2252.5,2.02,2024022602
2,2024-02-26 07:24:11,0.17,1018.43,15.11,95.45,2139.17,1.72,2024022602
2,2024-02-26 07:25:11,0.0,1018.41,15.07,95.18,2020.0,1.57,2024022602
2,2024-02-26 07:26:11,0.0,1018.44,15.06,95.25,1990.83,1.45,2024022602
2,2024-02-26 07:27:11,0.0,1018.42,15.04,94.98,2051.67,1.66,2024022602
2,2024-02-26 07:28:11,0.0,1018.43,15.04,95.39,2235.0,1.99,2024022602
