LocationCode,DateTime,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW),DateLoc
12,2024-09-19 05:34:07,0.0,1000.83,25.63,100.0,25.0,0.0,2024091912
12,2024-09-19 05:35:07,0.0,1000.81,25.64,100.0,32.5,0.0,2024091912
12,2024-09-19 05:36:07,0.0,1000.87,25.65,100.0,40.0,0.0,2024091912
12,2024-09-19 05:37:07,0.0,1000.88,25.66,100.0,49.17,0.0,2024091912
12,2024-09-19 05:38:07,0.0,1000.88,25.67,100.0,61.67,0.01,2024091912
12,2024-09-19 05:39:07,0.0,1000.93,25.7,100.0,74.17,0.0,2024091912
12,2024-09-19 05:40:07,0.0,1000.9,25.7,100.0,89.17,0.0,2024091912
12,2024-09-19 05:41:07,0.0,1000.89,25.69,100.0,105.0,0.01,2024091912
12,2024-09-19 05:42:07,0.0,1000.91,25.7,100.0,121.67,0.01,2024091912
12,2024-09-19 05:43:07,0.0,1000.93,25.71,100.0,137.5,0.01,2024091912
12,2024-09-19 05:44:07,0.0,1000.91,25.73,100.0,155.0,0.01,2024091912
12,2024-09-19 05:45:07,0.0,1000.91,25.71,100.0,174.17,0.01,2024091912
12,2024-09-19 05:46:07,0.0,1000.9,25.73,100.0,192.5,0.01,2024091912
12,2024-09-19 05:47:07,0.0,1000.88,25.71,100.0,213.33,0.02,2024091912
12,2024-09-19 05:48:07,0.0,1000.94,25.74,100.0,233.33,0.02,2024091912
12,2024-09-19 05:49:07,0.0,1000.91,25.74,100.0,254.17,0.02,2024091912
12,2024-09-19 05:50:07,0.0,1000.9,25.73,100.0,275.83,0.03,2024091912
12,2024-09-19 05:51:07,0.0,1000.93,25.74,100.0,298.33,0.02,2024091912
12,2024-09-19 05:52:07,0.0,1000.94,25.74,100.0,323.33,0.04,2024091912
12,2024-09-19 05:53:07,0.0,1000.96,25.76,100.0,350.0,0.04,2024091912
12,2024-09-19 05:54:07,0.0,1001.01,25.75,100.0,377.5,0.04,2024091912
12,2024-09-19 05:55:07,0.0,1000.97,25.77,100.0,401.67,0.05,2024091912
12,2024-09-19 05:56:07,0.0,1000.99,25.75,100.0,423.33,0.05,2024091912
12,2024-09-19 05:57:07,0.0,1000.98,25.77,100.0,445.0,0.05,2024091912
12,2024-09-19 05:58:07,0.0,1001.03,25.79,100.0,464.17,0.06,2024091912
12,2024-09-19 05:59:07,0.0,1001.02,25.81,100.0,484.17,0.07,2024091912
12,2024-09-19 06:00:07,0.0,1000.99,25.82,100.0,503.33,0.06,2024091912
12,2024-09-19 06:01:07,0.0,1001.03,25.84,100.0,522.5,0.09,2024091912
12,2024-09-19 06:02:07,0.0,1001.09,25.88,100.0,542.5,0.08,2024091912
12,2024-09-19 06:03:07,0.0,1001.11,25.89,100.0,560.0,0.08,2024091912
12,2024-09-19 06:04:07,0.0,1001.11,25.93,100.0,578.33,0.11,2024091912
12,2024-09-19 06:05:07,0.0,1001.2,25.97,100.0,596.67,0.12,2024091912
12,2024-09-19 06:06:07,0.0,1001.2,25.99,100.0,613.33,0.12,2024091912
12,2024-09-19 06:07:07,0.0,1001.18,26.02,100.0,629.17,0.12,2024091912
12,2024-09-19 06:08:07,0.0,1001.14,26.04,100.0,644.17,0.14,2024091912
12,2024-09-19 06:09:07,0.0,1001.13,26.06,100.0,654.17,0.13,2024091912
12,2024-09-19 06:10:07,0.0,1001.19,26.09,100.0,670.83,0.13,2024091912
12,2024-09-19 06:11:07,0.0,1001.21,26.1,100.0,691.67,0.13,2024091912
12,2024-09-19 06:12:07,0.0,1001.21,26.11,100.0,711.67,0.13,2024091912
12,2024-09-19 06:13:07,0.0,1001.2,26.12,100.0,734.17,0.14,2024091912
12,2024-09-19 06:14:07,0.0,1001.24,26.12,100.0,754.17,0.16,2024091912
12,2024-09-19 06:15:07,0.0,1001.22,26.13,100.0,771.67,0.17,2024091912
12,2024-09-19 06:16:07,0.0,1001.28,26.13,100.0,786.67,0.2,2024091912
12,2024-09-19 06:17:07,0.0,1001.28,26.12,100.0,800.83,0.18,2024091912
12,2024-09-19 06:18:07,0.0,1001.32,26.13,100.0,814.17,0.2,2024091912
12,2024-09-19 06:19:07,0.0,1001.36,26.13,100.0,825.0,0.2,2024091912
12,2024-09-19 06:20:07,0.0,1001.35,26.11,100.0,834.17,0.24,2024091912
12,2024-09-19 06:21:07,0.0,1001.36,26.11,100.0,840.83,0.22,2024091912
12,2024-09-19 06:22:07,0.0,1001.36,26.12,100.0,844.17,0.22,2024091912
12,2024-09-19 06:23:07,0.0,1001.46,26.13,100.0,842.5,0.22,2024091912
