LocationCode,DateTime,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW),DateLoc
7,2024-10-16 05:17:07,0.0,1010.8,23.34,100.0,23.33,0.0,2024101607
7,2024-10-16 05:18:07,0.0,1010.83,23.31,100.0,30.83,0.0,2024101607
7,2024-10-16 05:19:07,0.0,1010.84,23.28,100.0,40.0,0.0,2024101607
7,2024-10-16 05:20:07,0.0,1010.88,23.27,100.0,50.83,0.0,2024101607
7,2024-10-16 05:21:07,0.0,1010.86,23.25,100.0,65.0,0.01,2024101607
7,2024-10-16 05:22:07,0.0,1010.89,23.24,100.0,81.67,0.01,2024101607
7,2024-10-16 05:23:07,0.0,1010.87,23.22,100.0,100.83,0.01,2024101607
7,2024-10-16 05:24:07,0.0,1010.86,23.21,100.0,123.33,0.02,2024101607
7,2024-10-16 05:25:07,0.0,1010.9,23.21,100.0,150.83,0.02,2024101607
7,2024-10-16 05:26:07,0.0,1010.89,23.21,100.0,183.33,0.02,2024101607
7,2024-10-16 05:27:07,0.0,1010.89,23.19,100.0,220.0,0.03,2024101607
7,2024-10-16 05:28:07,0.0,1010.93,23.18,100.0,262.5,0.04,2024101607
7,2024-10-16 05:29:07,0.0,1010.92,23.15,100.0,309.17,0.05,2024101607
7,2024-10-16 05:30:07,0.0,1010.95,23.13,100.0,360.0,0.05,2024101607
7,2024-10-16 05:31:07,0.0,1010.97,23.12,100.0,411.67,0.05,2024101607
7,2024-10-16 05:32:07,0.0,1011.0,23.09,100.0,470.83,0.06,2024101607
7,2024-10-16 05:33:07,0.0,1010.99,23.07,100.0,536.67,0.1,2024101607
7,2024-10-16 05:34:07,0.0,1011.01,23.03,100.0,606.67,0.11,2024101607
7,2024-10-16 05:35:07,0.0,1010.99,23.0,100.0,688.33,0.11,2024101607
7,2024-10-16 05:36:07,0.0,1011.0,22.99,100.0,781.67,0.12,2024101607
7,2024-10-16 05:37:07,0.0,1011.04,22.99,100.0,886.67,0.18,2024101607
7,2024-10-16 05:38:07,0.0,1011.05,22.98,100.0,1003.33,0.26,2024101607
7,2024-10-16 05:39:07,0.0,1011.08,22.97,100.0,1130.0,0.3,2024101607
7,2024-10-16 05:40:07,0.0,1011.05,22.97,100.0,1268.33,0.32,2024101607
7,2024-10-16 05:41:07,0.0,1011.1,22.97,100.0,1429.17,0.42,2024101607
7,2024-10-16 05:42:07,0.0,1011.08,22.96,100.0,1615.0,0.54,2024101607
7,2024-10-16 05:43:07,0.0,1011.08,22.96,100.0,1790.83,0.61,2024101607
7,2024-10-16 05:44:07,0.0,1011.13,22.95,100.0,1949.17,0.73,2024101607
7,2024-10-16 05:45:07,0.0,1011.13,22.95,100.0,2095.0,0.78,2024101607
7,2024-10-16 05:46:07,0.0,1011.11,22.97,100.0,2260.0,0.96,2024101607
7,2024-10-16 05:47:07,0.0,1011.13,22.99,100.0,2470.83,1.14,2024101607
7,2024-10-16 05:48:07,0.0,1011.15,23.01,100.0,2688.33,1.2,2024101607
7,2024-10-16 05:49:07,0.0,1011.14,23.04,100.0,2924.17,1.42,2024101607
7,2024-10-16 05:50:07,0.0,1011.16,23.08,100.0,3171.67,1.53,2024101607
7,2024-10-16 05:51:07,0.0,1011.2,23.11,100.0,3395.0,1.73,2024101607
7,2024-10-16 05:52:07,0.0,1011.19,23.15,100.0,3685.0,2.04,2024101607
7,2024-10-16 05:53:07,0.0,1011.21,23.19,100.0,3978.33,2.36,2024101607
7,2024-10-16 05:54:07,0.0,1011.2,23.21,100.0,4236.67,2.68,2024101607
7,2024-10-16 05:55:07,0.0,1011.19,23.23,100.0,4420.83,2.71,2024101607
7,2024-10-16 05:56:07,0.0,1011.19,23.25,100.0,4586.67,2.94,2024101607
7,2024-10-16 05:57:07,0.0,1011.18,23.29,100.0,4774.17,3.03,2024101607
7,2024-10-16 05:58:07,0.0,1011.21,23.31,100.0,4881.67,3.06,2024101607
7,2024-10-16 05:59:07,0.0,1011.19,23.34,100.0,5072.5,3.33,2024101607
7,2024-10-16 06:00:07,0.0,1011.19,23.35,100.0,5320.0,3.46,2024101607
7,2024-10-16 06:01:07,0.0,1011.22,23.37,100.0,5512.5,3.76,2024101607
7,2024-10-16 06:02:07,0.0,1011.18,23.4,100.0,5620.83,3.78,2024101607
7,2024-10-16 06:03:07,0.0,1011.21,23.44,100.0,5694.17,3.8,2024101607
7,2024-10-16 06:04:07,0.0,1011.23,23.47,100.0,5763.33,3.78,2024101607
