LocationCode,DateTime,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW),DateLoc
15,2024-05-30 04:53:10,0.0,1008.86,23.62,100.0,20.83,0.0,2024053015
15,2024-05-30 04:54:10,0.0,1008.83,23.59,100.0,25.83,0.0,2024053015
15,2024-05-30 04:55:11,0.0,1008.82,23.58,100.0,31.67,0.0,2024053015
15,2024-05-30 04:56:11,0.0,1008.85,23.58,100.0,39.17,0.0,2024053015
15,2024-05-30 04:57:12,0.0,1008.85,23.57,100.0,48.33,0.0,2024053015
15,2024-05-30 04:58:12,0.0,1008.83,23.56,100.0,60.0,0.01,2024053015
15,2024-05-30 04:59:12,0.0,1008.81,23.54,100.0,73.33,0.01,2024053015
15,2024-05-30 05:00:13,0.0,1008.81,23.53,100.0,90.0,0.01,2024053015
15,2024-05-30 05:01:13,0.0,1008.78,23.53,100.0,109.17,0.01,2024053015
15,2024-05-30 05:02:13,0.0,1008.78,23.52,100.0,128.33,0.01,2024053015
15,2024-05-30 05:03:14,0.0,1008.77,23.51,100.0,147.5,0.02,2024053015
15,2024-05-30 05:04:14,0.0,1008.77,23.49,100.0,169.17,0.03,2024053015
15,2024-05-30 05:05:14,0.0,1008.8,23.49,100.0,190.83,0.02,2024053015
15,2024-05-30 05:06:15,0.0,1008.81,23.53,100.0,213.33,0.04,2024053015
15,2024-05-30 05:07:15,0.0,1008.82,23.57,100.0,235.0,0.03,2024053015
15,2024-05-30 05:08:16,0.0,1008.82,23.6,100.0,256.67,0.03,2024053015
15,2024-05-30 05:09:16,0.0,1008.88,23.61,100.0,281.67,0.04,2024053015
15,2024-05-30 05:10:17,0.0,1008.82,23.56,100.0,305.83,0.05,2024053015
15,2024-05-30 05:11:17,0.0,1008.87,23.51,100.0,333.33,0.05,2024053015
15,2024-05-30 05:12:17,0.0,1008.84,23.46,100.0,362.5,0.05,2024053015
15,2024-05-30 05:13:18,0.0,1008.79,23.45,100.0,392.5,0.05,2024053015
15,2024-05-30 05:14:18,0.0,1008.77,23.48,100.0,421.67,0.06,2024053015
15,2024-05-30 05:15:19,0.0,1008.84,23.51,100.0,455.83,0.08,2024053015
15,2024-05-30 05:16:19,0.0,1008.86,23.55,100.0,492.5,0.09,2024053015
15,2024-05-30 05:17:19,0.0,1008.83,23.58,100.0,527.5,0.1,2024053015
15,2024-05-30 05:18:20,0.0,1008.88,23.59,100.0,559.17,0.1,2024053015
15,2024-05-30 05:19:20,0.0,1008.88,23.56,100.0,587.5,0.11,2024053015
15,2024-05-30 05:20:21,0.0,1008.86,23.53,100.0,612.5,0.1,2024053015
15,2024-05-30 05:21:21,0.0,1008.91,23.52,100.0,635.0,0.11,2024053015
15,2024-05-30 05:22:21,0.0,1008.96,23.54,100.0,655.83,0.12,2024053015
15,2024-05-30 05:23:22,0.0,1008.94,23.59,100.0,683.33,0.12,2024053015
15,2024-05-30 05:24:22,0.0,1008.95,23.62,100.0,729.17,0.16,2024053015
15,2024-05-30 05:25:22,0.0,1008.96,23.6,100.0,825.83,0.22,2024053015
15,2024-05-30 05:26:23,0.0,1008.99,23.61,100.0,920.0,0.3,2024053015
15,2024-05-30 05:27:23,0.0,1009.06,23.57,100.0,941.67,0.29,2024053015
15,2024-05-30 05:28:23,0.0,1009.08,23.59,100.0,925.83,0.27,2024053015
15,2024-05-30 05:29:24,0.0,1009.06,23.63,100.0,940.0,0.3,2024053015
15,2024-05-30 05:30:24,0.0,1009.07,23.66,100.0,965.0,0.29,2024053015
15,2024-05-30 05:31:24,0.0,1009.04,23.66,100.0,1006.67,0.3,2024053015
15,2024-05-30 05:32:25,0.0,1009.04,23.68,100.0,1131.67,0.41,2024053015
15,2024-05-30 05:33:25,0.0,1009.03,23.72,100.0,1294.17,0.56,2024053015
