LocationCode,DateTime,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW),DateLoc
8,2024-03-28 05:38:11,1.65,1009.03,19.14,96.75,25.83,0.0,2024032808
8,2024-03-28 05:39:11,1.31,1009.03,19.14,96.64,30.83,0.0,2024032808
8,2024-03-28 05:40:12,2.44,1009.01,19.08,96.59,35.83,0.0,2024032808
8,2024-03-28 05:41:11,1.92,1009.05,19.09,96.64,41.67,0.0,2024032808
8,2024-03-28 05:42:11,2.35,1009.06,19.12,96.7,48.33,0.0,2024032808
8,2024-03-28 05:43:11,2.44,1009.05,19.12,96.79,56.67,0.0,2024032808
8,2024-03-28 05:44:11,2.53,1009.02,19.12,96.84,67.5,0.0,2024032808
8,2024-03-28 05:45:11,2.0,1008.97,19.14,96.75,79.17,0.0,2024032808
8,2024-03-28 05:46:11,1.57,1008.99,19.15,96.66,93.33,0.0,2024032808
8,2024-03-28 05:47:12,1.31,1008.93,19.16,96.49,110.0,0.0,2024032808
8,2024-03-28 05:48:12,2.61,1008.93,19.15,96.42,129.17,0.0,2024032808
8,2024-03-28 05:49:12,2.61,1008.95,19.16,96.48,150.83,0.0,2024032808
8,2024-03-28 05:50:11,2.26,1008.94,19.15,96.49,175.0,0.0,2024032808
8,2024-03-28 05:51:11,2.53,1008.9,19.15,96.28,200.83,0.0,2024032808
8,2024-03-28 05:52:11,2.96,1008.81,19.13,96.17,230.0,0.01,2024032808
8,2024-03-28 05:53:11,2.18,1008.82,19.11,96.22,260.0,0.01,2024032808
8,2024-03-28 05:54:11,1.83,1008.76,19.1,96.26,285.83,0.01,2024032808
8,2024-03-28 05:55:11,2.53,1008.77,19.08,96.24,315.0,0.01,2024032808
8,2024-03-28 05:56:12,1.83,1008.81,19.08,96.35,344.17,0.0,2024032808
8,2024-03-28 05:57:12,2.44,1008.76,19.06,96.49,373.33,0.01,2024032808
8,2024-03-28 05:58:12,2.09,1008.77,19.07,96.54,405.0,0.02,2024032808
8,2024-03-28 05:59:11,2.18,1008.74,19.07,96.56,438.33,0.03,2024032808
8,2024-03-28 06:00:11,1.74,1008.69,19.08,96.48,471.67,0.04,2024032808
8,2024-03-28 06:01:11,2.7,1008.7,19.06,96.46,505.0,0.04,2024032808
8,2024-03-28 06:02:11,2.44,1008.7,19.06,96.51,538.33,0.04,2024032808
8,2024-03-28 06:03:12,2.79,1008.72,19.05,96.5,572.5,0.04,2024032808
8,2024-03-28 06:04:12,2.87,1008.75,19.04,96.6,606.67,0.04,2024032808
8,2024-03-28 06:05:12,2.26,1008.71,19.04,96.58,640.83,0.05,2024032808
8,2024-03-28 06:06:11,2.26,1008.73,19.04,96.64,675.0,0.05,2024032808
8,2024-03-28 06:07:11,2.61,1008.74,19.05,96.73,710.0,0.05,2024032808
8,2024-03-28 06:08:11,2.35,1008.71,19.06,96.8,745.83,0.06,2024032808
8,2024-03-28 06:09:11,2.09,1008.72,19.08,96.8,782.5,0.06,2024032808
8,2024-03-28 06:10:11,1.65,1008.74,19.1,96.78,818.33,0.1,2024032808
8,2024-03-28 06:11:11,1.13,1008.81,19.12,96.68,855.83,0.1,2024032808
8,2024-03-28 06:12:12,0.96,1008.85,19.14,96.58,892.5,0.11,2024032808
