LocationCode,DateTime,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW),DateLoc
8,2024-09-22 05:36:41,0.0,1001.15,29.24,100.0,23.33,0.0,2024092208
8,2024-09-22 05:37:41,0.0,1001.15,29.25,100.0,26.67,0.0,2024092208
8,2024-09-22 05:38:41,0.0,1001.15,29.25,100.0,30.83,0.0,2024092208
8,2024-09-22 05:39:41,0.0,1001.09,29.22,100.0,35.83,0.0,2024092208
8,2024-09-22 05:40:41,0.0,1001.14,29.22,100.0,40.0,0.0,2024092208
8,2024-09-22 05:41:42,0.0,1001.12,29.19,100.0,45.83,0.0,2024092208
8,2024-09-22 05:42:42,0.0,1001.11,29.14,100.0,50.83,0.0,2024092208
8,2024-09-22 05:43:41,0.0,1001.11,29.14,100.0,57.5,0.0,2024092208
8,2024-09-22 05:44:41,0.0,1001.08,29.14,100.0,65.83,0.0,2024092208
8,2024-09-22 05:45:41,0.0,1001.14,29.15,100.0,77.5,0.0,2024092208
8,2024-09-22 05:46:41,0.0,1001.16,29.17,100.0,91.67,0.0,2024092208
8,2024-09-22 05:47:41,0.0,1001.2,29.17,100.0,107.5,0.01,2024092208
8,2024-09-22 05:48:41,0.0,1001.21,29.17,100.0,124.17,0.0,2024092208
8,2024-09-22 05:49:41,0.0,1001.21,29.18,100.0,143.33,0.0,2024092208
8,2024-09-22 05:50:41,0.0,1001.21,29.2,100.0,165.83,0.01,2024092208
8,2024-09-22 05:51:41,0.0,1001.24,29.24,100.0,190.0,0.01,2024092208
8,2024-09-22 05:52:41,0.0,1001.23,29.29,100.0,217.5,0.01,2024092208
8,2024-09-22 05:53:41,0.0,1001.22,29.34,100.0,247.5,0.03,2024092208
8,2024-09-22 05:54:41,0.0,1001.2,29.4,100.0,282.5,0.03,2024092208
8,2024-09-22 05:55:41,0.0,1001.22,29.44,100.0,321.67,0.04,2024092208
8,2024-09-22 05:56:41,0.0,1001.18,29.44,100.0,365.0,0.04,2024092208
8,2024-09-22 05:57:41,0.0,1001.18,29.47,100.0,414.17,0.05,2024092208
8,2024-09-22 05:58:41,0.0,1001.19,29.52,100.0,466.67,0.08,2024092208
8,2024-09-22 05:59:41,0.0,1001.21,29.57,100.0,521.67,0.09,2024092208
8,2024-09-22 06:00:41,0.0,1001.2,29.6,100.0,578.33,0.09,2024092208
8,2024-09-22 06:01:41,0.0,1001.18,29.63,100.0,639.17,0.14,2024092208
8,2024-09-22 06:02:41,0.0,1001.19,29.67,100.0,700.0,0.15,2024092208
8,2024-09-22 06:03:41,0.0,1001.18,29.71,100.0,759.17,0.17,2024092208
8,2024-09-22 06:04:41,0.0,1001.15,29.75,100.0,818.33,0.18,2024092208
8,2024-09-22 06:05:41,0.0,1001.16,29.79,100.0,875.83,0.26,2024092208
8,2024-09-22 06:06:41,0.0,1001.16,29.81,100.0,932.5,0.25,2024092208
8,2024-09-22 06:07:41,0.0,1001.2,29.85,100.0,990.0,0.26,2024092208
8,2024-09-22 06:08:41,0.0,1001.21,29.9,100.0,1049.17,0.34,2024092208
8,2024-09-22 06:09:41,0.0,1001.18,29.94,100.0,1105.0,0.36,2024092208
8,2024-09-22 06:10:41,0.0,1001.24,29.98,100.0,1160.83,0.38,2024092208
8,2024-09-22 06:11:41,0.0,1001.19,30.01,100.0,1216.67,0.41,2024092208
8,2024-09-22 06:12:41,0.0,1001.21,30.04,100.0,1274.17,0.48,2024092208
8,2024-09-22 06:13:41,0.0,1001.17,30.07,100.0,1332.5,0.5,2024092208
8,2024-09-22 06:14:41,0.0,1001.17,30.1,100.0,1385.83,0.54,2024092208
8,2024-09-22 06:15:41,0.0,1001.17,30.13,100.0,1430.83,0.55,2024092208
8,2024-09-22 06:16:41,0.0,1001.18,30.16,100.0,1469.17,0.55,2024092208
8,2024-09-22 06:17:42,0.0,1001.19,30.19,100.0,1505.0,0.64,2024092208
8,2024-09-22 06:18:41,0.0,1001.2,30.23,100.0,1545.83,0.67,2024092208
8,2024-09-22 06:19:41,0.0,1001.18,30.26,100.0,1593.33,0.67,2024092208
8,2024-09-22 06:20:41,0.0,1001.2,30.3,100.0,1649.17,0.7,2024092208
8,2024-09-22 06:21:41,0.0,1001.23,30.34,100.0,1700.0,0.73,2024092208
8,2024-09-22 06:22:41,0.0,1001.2,30.37,100.0,1749.17,0.82,2024092208
8,2024-09-22 06:23:41,0.0,1001.19,30.4,100.0,1800.83,0.87,2024092208
8,2024-09-22 06:24:41,0.0,1001.19,30.43,100.0,1858.33,0.99,2024092208
8,2024-09-22 06:25:41,0.0,1001.17,30.46,100.0,1913.33,0.92,2024092208
8,2024-09-22 06:26:41,0.0,1001.16,30.47,100.0,1948.33,1.03,2024092208
8,2024-09-22 06:27:41,0.0,1001.15,30.5,100.0,1972.5,1.08,2024092208
8,2024-09-22 06:28:41,0.0,1001.14,30.52,100.0,2005.0,1.06,2024092208
8,2024-09-22 06:29:41,0.0,1001.13,30.46,100.0,2050.0,1.08,2024092208
8,2024-09-22 06:30:41,0.0,1001.08,30.37,100.0,2073.33,1.13,2024092208
8,2024-09-22 06:31:41,0.0,1001.12,30.33,100.0,2105.0,1.25,2024092208
8,2024-09-22 06:32:41,0.0,1001.09,30.35,100.0,2170.83,1.29,2024092208
8,2024-09-22 06:33:41,0.0,1001.12,30.36,100.0,2238.33,1.31,2024092208
8,2024-09-22 06:34:41,0.0,1001.15,30.38,100.0,2300.0,1.36,2024092208
8,2024-09-22 06:35:41,0.0,1001.17,30.43,100.0,2345.83,1.5,2024092208
8,2024-09-22 06:36:41,0.0,1001.15,30.47,100.0,2390.0,1.54,2024092208
8,2024-09-22 06:37:41,0.0,1001.2,30.38,100.0,2438.33,1.6,2024092208
8,2024-09-22 06:38:41,0.0,1001.18,30.31,100.0,2496.67,1.62,2024092208
8,2024-09-22 06:39:41,0.0,1001.19,30.29,100.0,2550.83,1.63,2024092208
8,2024-09-22 06:40:41,0.0,1001.19,30.26,100.0,2623.33,1.82,2024092208
8,2024-09-22 06:41:41,0.0,1001.22,30.28,100.0,2703.33,1.85,2024092208
8,2024-09-22 06:42:41,0.0,1001.2,30.3,100.0,2797.5,1.94,2024092208
8,2024-09-22 06:43:42,0.0,1001.25,30.32,100.0,2894.17,2.16,2024092208
8,2024-09-22 06:44:41,0.0,1001.26,30.36,100.0,2995.0,2.21,2024092208
8,2024-09-22 06:45:41,0.0,1001.26,30.37,100.0,3096.67,2.26,2024092208
8,2024-09-22 06:46:42,0.0,1001.28,30.37,100.0,3209.17,2.51,2024092208
8,2024-09-22 06:47:41,0.0,1001.3,30.4,100.0,3306.67,2.77,2024092208
8,2024-09-22 06:48:41,0.0,1001.39,30.45,100.0,3382.5,2.8,2024092208
8,2024-09-22 06:49:41,0.0,1001.4,30.51,100.0,3416.67,2.84,2024092208
8,2024-09-22 06:50:41,0.0,1001.44,30.57,100.0,3417.5,2.82,2024092208
8,2024-09-22 06:51:41,0.0,1001.48,30.64,100.0,3435.83,2.78,2024092208
8,2024-09-22 06:52:41,0.0,1001.51,30.7,100.0,3479.17,2.9,2024092208
8,2024-09-22 06:53:41,0.0,1001.56,30.73,100.0,3499.17,2.9,2024092208
8,2024-09-22 06:54:41,0.0,1001.56,30.78,100.0,3506.67,3.13,2024092208
8,2024-09-22 06:55:41,0.0,1001.6,30.76,100.0,3503.33,2.9,2024092208
