LocationCode,DateTime,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW),DateLoc
8,2024-05-21 05:04:20,0.0,1005.61,24.55,100.0,24.17,0.0,2024052108
8,2024-05-21 05:05:19,0.0,1005.62,24.55,100.0,27.5,0.0,2024052108
8,2024-05-21 05:06:19,0.0,1005.61,24.55,100.0,31.67,0.0,2024052108
8,2024-05-21 05:07:19,0.0,1005.6,24.55,100.0,35.0,0.0,2024052108
8,2024-05-21 05:08:19,0.0,1005.61,24.55,100.0,40.0,0.0,2024052108
8,2024-05-21 05:09:19,0.0,1005.61,24.57,100.0,44.17,0.0,2024052108
8,2024-05-21 05:10:19,0.0,1005.62,24.57,100.0,48.33,0.0,2024052108
8,2024-05-21 05:11:19,0.0,1005.62,24.57,100.0,53.33,0.0,2024052108
8,2024-05-21 05:12:19,0.0,1005.63,24.59,100.0,60.0,0.0,2024052108
8,2024-05-21 05:13:19,0.0,1005.63,24.59,100.0,67.5,0.0,2024052108
8,2024-05-21 05:14:19,0.0,1005.68,24.6,100.0,75.0,0.0,2024052108
8,2024-05-21 05:15:19,0.0,1005.64,24.59,100.0,82.5,0.0,2024052108
8,2024-05-21 05:16:20,0.0,1005.7,24.59,100.0,89.17,0.0,2024052108
8,2024-05-21 05:17:20,0.0,1005.66,24.58,100.0,96.67,0.0,2024052108
8,2024-05-21 05:18:20,0.0,1005.65,24.58,100.0,105.0,0.0,2024052108
8,2024-05-21 05:19:20,0.0,1005.65,24.58,100.0,115.83,0.0,2024052108
8,2024-05-21 05:20:20,0.0,1005.66,24.58,100.0,127.5,0.0,2024052108
8,2024-05-21 05:21:19,0.0,1005.7,24.58,100.0,142.5,0.0,2024052108
8,2024-05-21 05:22:20,0.0,1005.68,24.58,100.0,158.33,0.01,2024052108
8,2024-05-21 05:23:19,0.0,1005.7,24.58,100.0,176.67,0.01,2024052108
8,2024-05-21 05:24:19,0.0,1005.71,24.57,100.0,195.0,0.01,2024052108
8,2024-05-21 05:25:19,0.0,1005.7,24.57,100.0,218.33,0.02,2024052108
8,2024-05-21 05:26:19,0.0,1005.72,24.57,100.0,245.0,0.01,2024052108
8,2024-05-21 05:27:19,0.0,1005.77,24.57,100.0,274.17,0.03,2024052108
8,2024-05-21 05:28:19,0.0,1005.76,24.57,100.0,307.5,0.03,2024052108
8,2024-05-21 05:29:19,0.0,1005.75,24.57,100.0,345.83,0.04,2024052108
8,2024-05-21 05:30:19,0.0,1005.76,24.6,100.0,387.5,0.04,2024052108
8,2024-05-21 05:31:19,0.0,1005.71,24.6,100.0,430.0,0.05,2024052108
8,2024-05-21 05:32:19,0.0,1005.77,24.61,100.0,473.33,0.05,2024052108
8,2024-05-21 05:33:19,0.0,1005.76,24.62,100.0,520.83,0.09,2024052108
8,2024-05-21 05:34:19,0.0,1005.81,24.63,100.0,572.5,0.1,2024052108
8,2024-05-21 05:35:19,0.0,1005.79,24.64,100.0,629.17,0.14,2024052108
8,2024-05-21 05:36:19,0.0,1005.79,24.65,100.0,691.67,0.15,2024052108
8,2024-05-21 05:37:19,0.0,1005.79,24.66,100.0,758.33,0.16,2024052108
8,2024-05-21 05:38:19,0.0,1005.81,24.68,100.0,824.17,0.19,2024052108
8,2024-05-21 05:39:19,0.0,1005.82,24.69,100.0,892.5,0.2,2024052108
8,2024-05-21 05:40:19,0.0,1005.82,24.7,100.0,960.83,0.27,2024052108
8,2024-05-21 05:41:19,0.0,1005.8,24.71,100.0,1024.17,0.33,2024052108
8,2024-05-21 05:42:19,0.0,1005.84,24.72,100.0,1086.67,0.37,2024052108
8,2024-05-21 05:43:19,0.0,1005.85,24.73,100.0,1145.83,0.38,2024052108
8,2024-05-21 05:44:19,0.0,1005.87,24.74,100.0,1196.67,0.39,2024052108
8,2024-05-21 05:45:19,0.0,1005.88,24.76,100.0,1235.0,0.42,2024052108
8,2024-05-21 05:46:19,0.0,1005.89,24.77,100.0,1264.17,0.42,2024052108
8,2024-05-21 05:47:19,0.0,1005.9,24.78,100.0,1280.0,0.5,2024052108
8,2024-05-21 05:48:19,0.0,1005.91,24.8,100.0,1283.33,0.43,2024052108
8,2024-05-21 05:49:19,0.0,1005.94,24.82,100.0,1288.33,0.5,2024052108
8,2024-05-21 05:50:19,0.0,1005.92,24.83,100.0,1300.0,0.42,2024052108
8,2024-05-21 05:51:19,0.0,1005.96,24.84,100.0,1310.0,0.43,2024052108
8,2024-05-21 05:52:19,0.0,1005.88,24.81,100.0,1323.33,0.49,2024052108
