LocationCode,DateTime,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW),DateLoc
10,2024-05-15 05:01:21,0.0,1011.42,21.82,100.0,22.5,0.0,2024051510
10,2024-05-15 05:02:21,0.0,1011.4,21.82,100.0,27.5,0.0,2024051510
10,2024-05-15 05:03:21,0.0,1011.42,21.82,100.0,33.33,0.0,2024051510
10,2024-05-15 05:04:21,0.0,1011.4,21.81,100.0,40.83,0.0,2024051510
10,2024-05-15 05:05:21,0.0,1011.41,21.81,100.0,47.5,0.01,2024051510
10,2024-05-15 05:06:21,0.0,1011.43,21.81,100.0,55.83,0.01,2024051510
10,2024-05-15 05:07:21,0.0,1011.47,21.8,100.0,65.0,0.0,2024051510
10,2024-05-15 05:08:21,0.0,1011.43,21.79,100.0,75.0,0.01,2024051510
10,2024-05-15 05:09:21,0.0,1011.46,21.79,100.0,86.67,0.01,2024051510
10,2024-05-15 05:10:21,0.0,1011.41,21.79,100.0,99.17,0.01,2024051510
10,2024-05-15 05:11:21,0.0,1011.41,21.81,100.0,112.5,0.01,2024051510
10,2024-05-15 05:12:21,0.0,1011.41,21.82,100.0,128.33,0.01,2024051510
10,2024-05-15 05:13:21,0.0,1011.43,21.82,100.0,144.17,0.01,2024051510
10,2024-05-15 05:14:21,0.0,1011.41,21.82,100.0,160.0,0.02,2024051510
10,2024-05-15 05:15:21,0.0,1011.45,21.83,100.0,178.33,0.02,2024051510
10,2024-05-15 05:16:21,0.0,1011.48,21.82,100.0,196.67,0.02,2024051510
10,2024-05-15 05:17:21,0.0,1011.48,21.81,100.0,216.67,0.02,2024051510
10,2024-05-15 05:18:21,0.0,1011.49,21.81,100.0,238.33,0.03,2024051510
10,2024-05-15 05:19:21,0.0,1011.51,21.82,100.0,261.67,0.04,2024051510
10,2024-05-15 05:20:21,0.0,1011.54,21.84,100.0,285.83,0.05,2024051510
10,2024-05-15 05:21:21,0.0,1011.55,21.84,100.0,312.5,0.04,2024051510
10,2024-05-15 05:22:21,0.0,1011.52,21.85,100.0,344.17,0.05,2024051510
10,2024-05-15 05:23:21,0.0,1011.56,21.86,100.0,378.33,0.05,2024051510
10,2024-05-15 05:24:21,0.0,1011.6,21.88,100.0,415.83,0.08,2024051510
10,2024-05-15 05:25:21,0.0,1011.55,21.9,100.0,454.17,0.09,2024051510
