LocationCode,DateTime,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW),DateLoc
12,2024-07-13 05:05:07,0.0,1002.86,29.51,100.0,23.33,0.0,2024071312
12,2024-07-13 05:06:07,0.0,1002.89,29.5,100.0,28.33,0.0,2024071312
12,2024-07-13 05:07:07,0.0,1002.89,29.49,100.0,34.17,0.0,2024071312
12,2024-07-13 05:08:07,0.0,1002.88,29.48,100.0,40.83,0.0,2024071312
12,2024-07-13 05:09:07,0.0,1002.86,29.46,100.0,48.33,0.0,2024071312
12,2024-07-13 05:10:07,0.0,1002.89,29.46,100.0,56.67,0.0,2024071312
12,2024-07-13 05:11:07,0.0,1002.89,29.46,100.0,66.67,0.0,2024071312
12,2024-07-13 05:12:07,0.0,1002.87,29.45,100.0,75.83,0.0,2024071312
12,2024-07-13 05:13:07,0.0,1002.89,29.43,100.0,85.0,0.0,2024071312
12,2024-07-13 05:14:07,0.0,1002.88,29.4,100.0,95.0,0.0,2024071312
12,2024-07-13 05:15:07,0.0,1002.9,29.37,100.0,107.5,0.0,2024071312
12,2024-07-13 05:16:07,0.0,1002.9,29.37,100.0,120.83,0.01,2024071312
12,2024-07-13 05:17:07,0.0,1002.88,29.31,100.0,133.33,0.01,2024071312
12,2024-07-13 05:18:07,0.0,1002.92,29.23,100.0,147.5,0.01,2024071312
12,2024-07-13 05:19:07,0.0,1002.93,29.19,100.0,162.5,0.02,2024071312
12,2024-07-13 05:20:07,0.0,1002.97,29.15,100.0,177.5,0.01,2024071312
12,2024-07-13 05:21:07,0.0,1002.99,29.14,100.0,195.0,0.02,2024071312
12,2024-07-13 05:22:07,0.0,1002.97,29.11,100.0,214.17,0.01,2024071312
12,2024-07-13 05:23:07,0.0,1002.97,29.07,100.0,233.33,0.02,2024071312
12,2024-07-13 05:24:07,0.0,1002.97,29.06,100.0,252.5,0.02,2024071312
12,2024-07-13 05:25:07,0.0,1002.95,29.07,100.0,274.17,0.02,2024071312
12,2024-07-13 05:26:07,0.0,1003.01,29.09,100.0,296.67,0.02,2024071312
12,2024-07-13 05:27:07,0.0,1003.02,29.1,100.0,322.5,0.02,2024071312
12,2024-07-13 05:28:07,0.0,1003.01,29.09,100.0,349.17,0.03,2024071312
12,2024-07-13 05:29:07,0.0,1002.98,29.08,100.0,374.17,0.03,2024071312
12,2024-07-13 05:30:07,0.0,1002.96,29.08,100.0,395.83,0.03,2024071312
12,2024-07-13 05:31:07,0.0,1002.95,29.1,100.0,415.83,0.03,2024071312
12,2024-07-13 05:32:07,0.0,1002.97,29.06,100.0,437.5,0.04,2024071312
12,2024-07-13 05:33:07,0.0,1002.97,29.03,100.0,460.0,0.05,2024071312
12,2024-07-13 05:34:07,0.0,1002.98,29.0,100.0,485.83,0.05,2024071312
12,2024-07-13 05:35:07,0.0,1003.0,29.0,100.0,517.5,0.07,2024071312
12,2024-07-13 05:36:07,0.0,1003.0,29.01,100.0,554.17,0.06,2024071312
12,2024-07-13 05:37:07,0.0,1003.04,29.03,100.0,595.83,0.07,2024071312
12,2024-07-13 05:38:07,0.0,1003.01,29.04,100.0,637.5,0.09,2024071312
12,2024-07-13 05:39:07,0.0,1003.05,29.08,100.0,684.17,0.1,2024071312
12,2024-07-13 05:40:07,0.0,1003.02,29.09,100.0,730.0,0.12,2024071312
12,2024-07-13 05:41:07,0.0,1003.04,29.11,100.0,770.0,0.14,2024071312
12,2024-07-13 05:42:07,0.0,1003.07,29.14,100.0,805.0,0.15,2024071312
12,2024-07-13 05:43:07,0.0,1003.08,29.16,100.0,839.17,0.15,2024071312
12,2024-07-13 05:44:07,0.0,1003.1,29.14,100.0,869.17,0.17,2024071312
12,2024-07-13 05:45:07,0.0,1003.14,29.14,100.0,892.5,0.21,2024071312
12,2024-07-13 05:46:07,0.0,1003.11,29.16,100.0,911.67,0.22,2024071312
12,2024-07-13 05:47:07,0.0,1003.17,29.19,100.0,931.67,0.2,2024071312
12,2024-07-13 05:48:07,0.0,1003.16,29.22,100.0,950.83,0.22,2024071312
12,2024-07-13 05:49:07,0.0,1003.17,29.23,100.0,962.5,0.22,2024071312
12,2024-07-13 05:50:07,0.0,1003.17,29.24,100.0,971.67,0.21,2024071312
12,2024-07-13 05:51:07,0.0,1003.21,29.27,100.0,986.67,0.2,2024071312
12,2024-07-13 05:52:07,0.0,1003.16,29.31,100.0,999.17,0.21,2024071312
12,2024-07-13 05:53:07,0.0,1003.16,29.35,100.0,1003.33,0.21,2024071312
12,2024-07-13 05:54:07,0.0,1003.15,29.39,100.0,1011.67,0.2,2024071312
12,2024-07-13 05:55:07,0.0,1003.11,29.44,100.0,1020.0,0.2,2024071312
12,2024-07-13 05:56:07,0.0,1003.13,29.49,100.0,1027.5,0.22,2024071312
12,2024-07-13 05:57:07,0.0,1003.15,29.53,100.0,1034.17,0.2,2024071312
12,2024-07-13 05:58:07,0.0,1003.13,29.55,100.0,1045.83,0.2,2024071312
12,2024-07-13 05:59:07,0.0,1003.09,29.58,100.0,1074.17,0.2,2024071312
12,2024-07-13 06:00:07,0.0,1003.13,29.61,100.0,1105.83,0.23,2024071312
12,2024-07-13 06:01:07,0.0,1003.11,29.61,100.0,1100.83,0.26,2024071312
12,2024-07-13 06:02:07,0.0,1003.12,29.64,100.0,1115.83,0.28,2024071312
12,2024-07-13 06:03:07,0.0,1003.15,29.65,100.0,1113.33,0.23,2024071312
12,2024-07-13 06:04:07,0.0,1003.19,29.66,100.0,1111.67,0.24,2024071312
12,2024-07-13 06:05:07,0.0,1003.18,29.67,100.0,1112.5,0.23,2024071312
12,2024-07-13 06:06:07,0.0,1003.22,29.7,100.0,1106.67,0.23,2024071312
12,2024-07-13 06:07:07,0.0,1003.2,29.72,100.0,1112.5,0.24,2024071312
12,2024-07-13 06:08:07,0.0,1003.24,29.75,100.0,1124.17,0.25,2024071312
12,2024-07-13 06:09:07,0.0,1003.24,29.78,100.0,1131.67,0.24,2024071312
12,2024-07-13 06:10:07,0.0,1003.27,29.8,100.0,1139.17,0.28,2024071312
12,2024-07-13 06:11:07,0.0,1003.29,29.82,100.0,1150.0,0.24,2024071312
12,2024-07-13 06:12:07,0.0,1003.28,29.85,100.0,1162.5,0.24,2024071312
12,2024-07-13 06:13:07,0.0,1003.32,29.88,100.0,1179.17,0.3,2024071312
12,2024-07-13 06:14:07,0.0,1003.28,29.91,100.0,1197.5,0.31,2024071312
12,2024-07-13 06:15:07,0.0,1003.26,29.93,100.0,1212.5,0.32,2024071312
12,2024-07-13 06:16:07,0.0,1003.32,29.94,100.0,1230.83,0.34,2024071312
12,2024-07-13 06:17:07,0.0,1003.3,29.97,100.0,1250.83,0.32,2024071312
12,2024-07-13 06:18:07,0.0,1003.31,29.99,100.0,1270.0,0.35,2024071312
12,2024-07-13 06:19:07,0.0,1003.38,30.01,100.0,1292.5,0.32,2024071312
12,2024-07-13 06:20:07,0.0,1003.4,30.04,100.0,1313.33,0.34,2024071312
12,2024-07-13 06:21:07,0.0,1003.37,30.05,100.0,1330.83,0.36,2024071312
12,2024-07-13 06:22:07,0.0,1003.41,30.07,100.0,1349.17,0.35,2024071312
12,2024-07-13 06:23:07,0.0,1003.43,30.08,100.0,1365.83,0.37,2024071312
12,2024-07-13 06:24:07,0.0,1003.4,30.09,100.0,1382.5,0.43,2024071312
12,2024-07-13 06:25:07,0.0,1003.43,30.1,100.0,1402.5,0.37,2024071312
12,2024-07-13 06:26:07,0.0,1003.44,30.11,100.0,1422.5,0.42,2024071312
12,2024-07-13 06:27:07,0.0,1003.45,30.1,100.0,1459.17,0.46,2024071312
12,2024-07-13 06:28:07,0.0,1003.43,30.08,100.0,1502.5,0.48,2024071312
12,2024-07-13 06:29:07,0.0,1003.42,30.05,100.0,1553.33,0.48,2024071312
12,2024-07-13 06:30:07,0.0,1003.4,30.05,100.0,1604.17,0.5,2024071312
12,2024-07-13 06:31:07,0.0,1003.46,30.05,100.0,1655.83,0.59,2024071312
12,2024-07-13 06:32:07,0.0,1003.44,30.07,100.0,1712.5,0.63,2024071312
12,2024-07-13 06:33:07,0.0,1003.45,30.08,100.0,1776.67,0.66,2024071312
12,2024-07-13 06:34:07,0.0,1003.48,30.11,100.0,1835.0,0.78,2024071312
12,2024-07-13 06:35:07,0.0,1003.46,30.13,100.0,1889.17,0.7,2024071312
12,2024-07-13 06:36:07,0.0,1003.49,30.15,100.0,1943.33,0.8,2024071312
12,2024-07-13 06:37:07,0.0,1003.49,30.13,100.0,1990.0,0.83,2024071312
12,2024-07-13 06:38:07,0.0,1003.47,30.14,100.0,2024.17,0.83,2024071312
12,2024-07-13 06:39:07,0.0,1003.48,30.15,100.0,2046.67,0.85,2024071312
12,2024-07-13 06:40:07,0.0,1003.48,30.17,100.0,2060.0,0.85,2024071312
12,2024-07-13 06:41:07,0.0,1003.53,30.21,100.0,2066.67,0.93,2024071312
12,2024-07-13 06:42:07,0.0,1003.51,30.24,100.0,2075.83,0.95,2024071312
12,2024-07-13 06:43:07,0.0,1003.54,30.24,100.0,2084.17,0.91,2024071312
12,2024-07-13 06:44:07,0.0,1003.55,30.23,100.0,2085.0,0.84,2024071312
12,2024-07-13 06:45:07,0.0,1003.55,30.21,100.0,2085.0,0.86,2024071312
12,2024-07-13 06:46:07,0.0,1003.54,30.19,100.0,2043.33,0.84,2024071312
12,2024-07-13 06:47:07,0.0,1003.53,30.17,100.0,2073.33,0.84,2024071312
12,2024-07-13 06:48:07,0.0,1003.53,30.17,100.0,2059.17,0.82,2024071312
12,2024-07-13 06:49:07,0.0,1003.54,30.17,100.0,2045.83,0.8,2024071312
12,2024-07-13 06:50:07,0.0,1003.56,30.18,100.0,2035.0,0.8,2024071312
12,2024-07-13 06:51:07,0.0,1003.55,30.17,100.0,2028.33,0.81,2024071312
12,2024-07-13 06:52:07,0.0,1003.56,30.16,100.0,2025.0,0.82,2024071312
12,2024-07-13 06:53:07,0.0,1003.56,30.17,100.0,2028.33,0.84,2024071312
12,2024-07-13 06:54:07,0.0,1003.58,30.19,100.0,2035.0,0.84,2024071312
12,2024-07-13 06:55:07,0.0,1003.61,30.21,100.0,2043.33,0.84,2024071312
12,2024-07-13 06:56:07,0.0,1003.59,30.21,100.0,2051.67,0.83,2024071312
12,2024-07-13 06:57:07,0.0,1003.6,30.19,100.0,2055.0,0.87,2024071312
12,2024-07-13 06:58:07,0.0,1003.59,30.17,100.0,2057.5,0.92,2024071312
12,2024-07-13 06:59:07,0.0,1003.58,30.14,100.0,2060.0,0.95,2024071312
12,2024-07-13 07:00:07,0.0,1003.58,30.12,100.0,2058.33,0.84,2024071312
12,2024-07-13 07:01:07,0.0,1003.62,30.13,100.0,2056.67,0.95,2024071312
12,2024-07-13 07:02:07,0.0,1003.58,30.12,100.0,2056.67,0.83,2024071312
12,2024-07-13 07:03:07,0.0,1003.61,30.1,100.0,2061.67,0.97,2024071312
12,2024-07-13 07:04:07,0.0,1003.61,30.08,100.0,2063.33,0.87,2024071312
12,2024-07-13 07:05:07,0.0,1003.62,30.08,100.0,2061.67,0.96,2024071312
12,2024-07-13 07:06:07,0.0,1003.67,30.1,100.0,2051.67,0.95,2024071312
12,2024-07-13 07:07:07,0.0,1003.7,30.11,100.0,2030.0,0.97,2024071312
12,2024-07-13 07:08:07,0.0,1003.74,30.13,100.0,2027.5,0.94,2024071312
12,2024-07-13 07:09:07,0.0,1003.73,30.17,100.0,1990.83,0.83,2024071312
