LocationCode,DateTime,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW),DateLoc
4,2024-04-20 05:13:05,1.31,1003.28,21.54,93.01,20.83,0.0,2024042004
4,2024-04-20 05:14:05,1.39,1003.27,21.54,92.96,27.5,0.0,2024042004
4,2024-04-20 05:15:05,0.78,1003.27,21.51,92.87,34.17,0.0,2024042004
4,2024-04-20 05:16:05,0.0,1003.27,21.47,92.77,43.33,0.0,2024042004
4,2024-04-20 05:17:05,0.0,1003.27,21.44,92.83,55.0,0.0,2024042004
4,2024-04-20 05:18:05,0.44,1003.33,21.43,93.37,68.33,0.0,2024042004
4,2024-04-20 05:19:05,0.61,1003.35,21.43,93.53,85.0,0.01,2024042004
4,2024-04-20 05:20:05,0.0,1003.32,21.42,93.33,105.83,0.01,2024042004
4,2024-04-20 05:21:05,0.35,1003.36,21.42,93.27,129.17,0.01,2024042004
4,2024-04-20 05:22:05,0.0,1003.36,21.39,93.27,151.67,0.01,2024042004
4,2024-04-20 05:23:05,0.0,1003.41,21.39,93.34,175.0,0.01,2024042004
4,2024-04-20 05:24:05,0.0,1003.38,21.36,93.29,200.83,0.02,2024042004
4,2024-04-20 05:25:05,0.0,1003.42,21.34,93.28,230.0,0.01,2024042004
4,2024-04-20 05:26:05,0.0,1003.42,21.32,93.28,263.33,0.02,2024042004
4,2024-04-20 05:27:05,0.0,1003.47,21.31,93.32,300.0,0.02,2024042004
4,2024-04-20 05:28:05,0.0,1003.47,21.3,93.38,340.0,0.02,2024042004
4,2024-04-20 05:29:05,0.26,1003.46,21.31,93.81,385.83,0.03,2024042004
4,2024-04-20 05:30:05,1.39,1003.43,21.35,94.06,435.0,0.03,2024042004
4,2024-04-20 05:31:05,2.0,1003.42,21.39,94.11,490.0,0.04,2024042004
4,2024-04-20 05:32:05,2.61,1003.43,21.45,93.93,552.5,0.06,2024042004
4,2024-04-20 05:33:05,1.74,1003.4,21.52,93.59,624.17,0.08,2024042004
4,2024-04-20 05:34:05,2.26,1003.44,21.58,93.25,707.5,0.09,2024042004
4,2024-04-20 05:35:05,2.09,1003.45,21.64,92.94,796.67,0.14,2024042004
4,2024-04-20 05:36:05,2.26,1003.44,21.71,92.59,892.5,0.16,2024042004
4,2024-04-20 05:37:05,2.26,1003.41,21.74,92.31,994.17,0.19,2024042004
4,2024-04-20 05:38:05,2.96,1003.45,21.82,91.89,1102.5,0.26,2024042004
4,2024-04-20 05:39:05,2.44,1003.47,21.89,91.6,1232.5,0.36,2024042004
4,2024-04-20 05:40:05,2.87,1003.49,21.95,91.05,1359.17,0.4,2024042004
4,2024-04-20 05:41:05,2.79,1003.49,22.01,90.54,1444.17,0.43,2024042004
4,2024-04-20 05:42:05,3.31,1003.53,22.09,90.04,1502.5,0.53,2024042004
4,2024-04-20 05:43:05,2.87,1003.48,22.15,89.64,1571.67,0.62,2024042004
4,2024-04-20 05:44:05,1.74,1003.52,22.18,89.52,1659.17,0.67,2024042004
4,2024-04-20 05:45:05,2.53,1003.5,22.19,89.32,1753.33,0.64,2024042004
4,2024-04-20 05:46:05,2.18,1003.48,22.19,88.58,1865.0,0.7,2024042004
4,2024-04-20 05:47:05,1.92,1003.46,22.22,88.55,1990.0,0.68,2024042004
4,2024-04-20 05:48:05,2.44,1003.49,22.25,87.99,2124.17,0.76,2024042004
4,2024-04-20 05:49:05,2.09,1003.53,22.28,87.68,2266.67,0.89,2024042004
4,2024-04-20 05:50:05,1.74,1003.5,22.31,87.77,2416.67,1.06,2024042004
4,2024-04-20 05:51:05,1.31,1003.54,22.33,87.86,2571.67,1.11,2024042004
4,2024-04-20 05:52:05,0.35,1003.53,22.33,87.93,2729.17,1.33,2024042004
4,2024-04-20 05:53:05,0.61,1003.57,22.34,88.06,2887.5,1.34,2024042004
4,2024-04-20 05:54:05,1.39,1003.6,22.32,88.09,3059.17,1.58,2024042004
4,2024-04-20 05:55:05,1.05,1003.56,22.26,88.28,3244.17,1.67,2024042004
4,2024-04-20 05:56:05,1.31,1003.6,22.24,88.38,3446.67,1.92,2024042004
4,2024-04-20 05:57:05,0.61,1003.61,22.21,88.48,3654.17,2.18,2024042004
4,2024-04-20 05:58:05,0.52,1003.6,22.19,88.48,3853.33,2.45,2024042004
4,2024-04-20 05:59:05,0.17,1003.57,22.19,88.48,4035.83,2.57,2024042004
4,2024-04-20 06:00:05,1.83,1003.56,22.21,88.4,4227.5,2.88,2024042004
4,2024-04-20 06:01:05,0.96,1003.54,22.24,88.28,4445.0,3.32,2024042004
4,2024-04-20 06:02:05,0.96,1003.56,22.27,87.91,4693.33,3.78,2024042004
4,2024-04-20 06:03:05,1.65,1003.57,22.32,87.75,4944.17,4.42,2024042004
4,2024-04-20 06:04:05,2.53,1003.67,22.37,87.17,5207.5,4.58,2024042004
4,2024-04-20 06:05:05,2.44,1003.68,22.43,86.87,5513.33,5.15,2024042004
4,2024-04-20 06:06:05,3.31,1003.73,22.5,86.34,5822.5,5.61,2024042004
4,2024-04-20 06:07:05,2.87,1003.72,22.62,86.32,6140.83,6.56,2024042004
4,2024-04-20 06:08:05,3.31,1003.74,22.75,86.01,6448.33,7.28,2024042004
4,2024-04-20 06:09:05,2.87,1003.72,22.93,85.21,6779.17,10.24,2024042004
4,2024-04-20 06:10:05,1.57,1003.76,23.14,84.12,7130.0,14.35,2024042004
4,2024-04-20 06:11:05,2.18,1003.73,23.35,83.29,7435.0,16.69,2024042004
4,2024-04-20 06:12:05,1.39,1003.71,23.57,81.98,7740.0,20.83,2024042004
4,2024-04-20 06:13:05,2.35,1003.74,23.77,81.27,7964.17,20.66,2024042004
4,2024-04-20 06:14:05,1.57,1003.75,23.97,80.69,8224.17,23.81,2024042004
4,2024-04-20 06:15:05,2.44,1003.79,24.17,79.74,8467.5,26.88,2024042004
4,2024-04-20 06:16:05,2.26,1003.72,24.38,79.34,8729.17,29.46,2024042004
4,2024-04-20 06:17:05,2.44,1003.71,24.58,78.93,9018.33,32.24,2024042004
4,2024-04-20 06:18:05,2.7,1003.7,24.76,78.15,9295.83,31.99,2024042004
4,2024-04-20 06:19:05,2.09,1003.72,24.9,77.66,9652.5,31.89,2024042004
4,2024-04-20 06:20:05,1.92,1003.72,25.0,77.03,10055.0,29.66,2024042004
4,2024-04-20 06:21:05,2.7,1003.71,25.05,76.76,10520.0,33.24,2024042004
4,2024-04-20 06:22:05,1.65,1003.75,25.18,76.67,10913.33,36.85,2024042004
4,2024-04-20 06:23:05,2.44,1003.76,25.3,76.11,11287.5,38.42,2024042004
4,2024-04-20 06:24:05,1.83,1003.78,25.49,75.73,11923.33,45.58,2024042004
4,2024-04-20 06:25:05,1.13,1003.76,25.72,75.07,12806.67,48.08,2024042004
4,2024-04-20 06:26:05,1.92,1003.75,25.89,73.95,14532.5,51.3,2024042004
4,2024-04-20 06:27:05,1.57,1003.81,26.04,73.65,15979.17,51.48,2024042004
4,2024-04-20 06:28:05,0.61,1003.8,26.32,72.54,17511.67,59.3,2024042004
4,2024-04-20 06:29:05,0.96,1003.82,26.51,71.53,16716.67,49.74,2024042004
4,2024-04-20 06:30:05,1.65,1003.82,26.6,71.1,17997.5,60.91,2024042004
4,2024-04-20 06:31:05,1.92,1003.88,26.74,70.27,18824.17,67.58,2024042004
4,2024-04-20 06:32:05,2.96,1003.91,26.75,70.42,18970.0,66.15,2024042004
4,2024-04-20 06:33:05,2.96,1003.9,26.79,69.93,20122.5,75.78,2024042004
4,2024-04-20 06:34:05,2.0,1003.92,26.95,69.15,20183.33,74.1,2024042004
4,2024-04-20 06:35:05,2.35,1003.93,27.04,69.25,20247.5,72.07,2024042004
4,2024-04-20 06:36:05,2.87,1003.88,27.12,68.84,21417.5,81.44,2024042004
4,2024-04-20 06:37:05,2.44,1003.9,27.25,68.74,21924.17,85.68,2024042004
4,2024-04-20 06:38:05,2.53,1003.9,27.38,67.54,22715.0,91.7,2024042004
4,2024-04-20 06:39:05,2.26,1003.89,27.54,67.36,23544.17,100.02,2024042004
4,2024-04-20 06:40:05,2.87,1003.87,27.63,66.84,23792.5,100.21,2024042004
4,2024-04-20 06:41:05,2.79,1003.9,27.73,66.1,24492.5,106.51,2024042004
4,2024-04-20 06:42:05,2.87,1003.91,27.8,66.12,25088.33,109.44,2024042004
4,2024-04-20 06:43:05,2.18,1003.94,28.01,65.86,25805.0,115.95,2024042004
4,2024-04-20 06:44:05,2.79,1003.89,28.16,64.82,26760.83,125.25,2024042004
4,2024-04-20 06:45:05,2.96,1003.94,28.22,64.5,27473.33,131.04,2024042004
4,2024-04-20 06:46:05,2.18,1003.91,28.41,64.1,28346.67,138.67,2024042004
4,2024-04-20 06:47:05,1.57,1003.91,28.7,63.19,28894.17,143.88,2024042004
4,2024-04-20 06:48:05,1.39,1003.89,29.01,62.7,29298.33,146.74,2024042004
4,2024-04-20 06:49:05,3.14,1003.88,29.11,61.62,30114.17,154.49,2024042004
4,2024-04-20 06:50:05,2.09,1003.93,29.26,61.34,30538.33,159.15,2024042004
4,2024-04-20 06:51:05,2.7,1003.9,29.27,60.91,30804.17,160.54,2024042004
4,2024-04-20 06:52:05,1.92,1003.93,29.43,59.96,31495.0,167.93,2024042004
4,2024-04-20 06:53:05,1.65,1003.93,29.61,60.1,32125.83,174.24,2024042004
4,2024-04-20 06:54:05,2.09,1003.92,29.74,59.4,32398.33,178.84,2024042004
4,2024-04-20 06:55:05,2.79,1003.97,29.75,58.82,32465.0,179.73,2024042004
4,2024-04-20 06:56:05,1.65,1003.95,29.85,58.47,32863.33,183.42,2024042004
4,2024-04-20 06:57:05,2.96,1003.97,29.86,57.92,32695.0,179.73,2024042004
4,2024-04-20 06:58:05,3.31,1003.96,29.72,57.89,32438.33,174.24,2024042004
4,2024-04-20 06:59:05,2.0,1003.93,29.66,58.45,30464.17,145.85,2024042004
4,2024-04-20 07:00:05,2.26,1003.96,29.66,58.2,32300.0,168.03,2024042004
4,2024-04-20 07:01:05,1.83,1003.92,29.79,57.87,33565.83,182.28,2024042004
4,2024-04-20 07:02:05,3.4,1003.95,29.75,57.93,35266.66,206.45,2024042004
4,2024-04-20 07:03:05,2.79,1003.96,29.85,56.93,36565.0,223.86,2024042004
4,2024-04-20 07:04:05,3.57,1003.97,29.89,56.53,37312.5,232.85,2024042004
4,2024-04-20 07:05:05,2.35,1003.98,30.1,56.65,38561.66,247.1,2024042004
4,2024-04-20 07:06:05,3.31,1003.9,30.25,56.0,39168.33,254.04,2024042004
4,2024-04-20 07:07:05,3.4,1003.97,30.27,55.95,39681.66,261.07,2024042004
4,2024-04-20 07:08:05,3.31,1003.93,30.37,55.01,39848.33,263.73,2024042004
4,2024-04-20 07:09:05,3.31,1003.9,30.39,54.92,40549.16,272.1,2024042004
4,2024-04-20 07:10:05,3.22,1003.92,30.44,55.49,40936.41,275.91,2024042004
4,2024-04-20 07:11:05,2.44,1003.9,30.74,54.4,41710.86,286.44,2024042004
4,2024-04-20 07:12:05,1.31,1003.95,31.12,54.73,42382.89,295.78,2024042004
4,2024-04-20 07:13:05,1.05,1003.96,31.54,52.12,42896.8,301.78,2024042004
4,2024-04-20 07:14:05,2.53,1003.94,31.69,51.06,43538.28,314.13,2024042004
4,2024-04-20 07:15:05,1.83,1004.01,31.95,50.69,44109.69,320.32,2024042004
4,2024-04-20 07:16:05,1.65,1004.03,32.19,50.56,45141.09,335.53,2024042004
4,2024-04-20 07:17:05,1.13,1003.99,32.44,49.87,45540.0,339.56,2024042004
4,2024-04-20 07:18:05,1.39,1004.01,32.72,48.56,46120.39,347.47,2024042004
4,2024-04-20 07:19:05,3.22,1003.99,32.59,48.32,46716.95,355.55,2024042004
4,2024-04-20 07:20:05,3.05,1003.99,32.42,48.85,47728.59,370.16,2024042004
4,2024-04-20 07:21:05,2.79,1003.99,32.42,48.95,48835.47,386.5,2024042004
4,2024-04-20 07:22:05,2.96,1004.04,32.36,49.15,49480.54,398.06,2024042004
4,2024-04-20 07:23:05,3.31,1004.11,32.3,49.4,50335.86,411.43,2024042004
4,2024-04-20 07:24:05,2.18,1004.08,32.52,48.18,51122.89,423.23,2024042004
4,2024-04-20 07:25:05,1.74,1004.08,32.87,47.61,51830.86,432.06,2024042004
4,2024-04-20 07:26:05,1.57,1004.08,33.15,47.42,52179.45,440.06,2024042004
4,2024-04-20 07:27:05,1.74,1004.07,33.29,46.62,52691.56,443.75,2024042004
4,2024-04-20 07:28:05,1.39,1004.09,33.6,46.98,53762.5,452.63,2024042004
4,2024-04-20 07:29:05,1.05,1004.04,33.99,44.96,54501.01,459.42,2024042004
4,2024-04-20 07:30:05,1.13,1004.08,34.32,44.86,55016.71,185.25,2024042004
4,2024-04-20 07:31:05,1.65,1004.06,34.6,43.63,56102.03,191.52,2024042004
4,2024-04-20 07:32:05,3.22,1004.09,34.44,42.6,56756.09,195.84,2024042004
4,2024-04-20 07:33:05,2.61,1004.1,34.38,43.22,57496.4,200.72,2024042004
4,2024-04-20 07:34:05,2.26,1004.08,34.51,42.66,58472.11,207.4,2024042004
4,2024-04-20 07:35:05,3.4,1004.07,34.29,42.39,58926.71,210.03,2024042004
4,2024-04-20 07:36:05,2.26,1004.07,34.39,42.0,59393.9,213.06,2024042004
4,2024-04-20 07:37:05,2.96,1004.1,34.33,41.26,59864.68,535.51,2024042004
4,2024-04-20 07:38:05,2.53,1004.1,34.37,41.49,61009.29,550.66,2024042004
4,2024-04-20 07:39:05,2.26,1004.09,34.53,41.71,61368.67,557.11,2024042004
4,2024-04-20 07:40:05,1.48,1004.13,34.81,42.21,62560.0,571.15,2024042004
4,2024-04-20 07:41:05,1.57,1004.14,35.13,41.45,63436.87,581.94,2024042004
4,2024-04-20 07:42:05,2.44,1004.17,35.23,40.73,64265.23,592.73,2024042004
4,2024-04-20 07:43:05,3.4,1004.23,34.93,41.06,64292.18,596.29,2024042004
4,2024-04-20 07:44:05,3.05,1004.22,34.83,41.77,65138.51,607.31,2024042004
4,2024-04-20 07:45:05,2.35,1004.21,35.01,41.71,66042.34,618.15,2024042004
4,2024-04-20 07:46:05,2.35,1004.2,35.22,42.09,67086.33,630.2,2024042004
4,2024-04-20 07:47:05,2.35,1004.28,35.42,41.24,67393.59,639.67,2024042004
4,2024-04-20 07:48:05,1.92,1004.28,35.72,40.0,67938.05,644.48,2024042004
4,2024-04-20 07:49:05,1.13,1004.28,36.02,39.78,68428.59,646.81,2024042004
4,2024-04-20 07:50:05,2.87,1004.29,35.98,38.91,69125.78,657.81,2024042004
4,2024-04-20 07:51:05,3.14,1004.3,35.76,38.64,69203.05,658.75,2024042004
4,2024-04-20 07:52:05,3.57,1004.28,35.45,39.89,69930.78,668.81,2024042004
4,2024-04-20 07:53:05,3.22,1004.34,35.39,39.84,70266.8,674.49,2024042004
4,2024-04-20 07:54:05,1.92,1004.28,35.54,39.7,71163.44,690.22,2024042004
4,2024-04-20 07:55:05,2.53,1004.33,35.68,39.24,71939.69,701.59,2024042004
4,2024-04-20 07:56:05,2.53,1004.29,35.91,38.85,71993.59,698.41,2024042004
4,2024-04-20 07:57:05,1.74,1004.38,36.18,38.49,72568.59,707.6,2024042004
4,2024-04-20 07:58:05,2.87,1004.32,36.2,37.86,72660.23,703.24,2024042004
4,2024-04-20 07:59:05,2.96,1004.29,36.01,38.53,72453.59,698.7,2024042004
4,2024-04-20 08:00:05,3.48,1004.34,35.86,38.85,72561.41,708.58,2024042004
4,2024-04-20 08:01:05,2.53,1004.3,35.91,38.59,70990.94,675.73,2024042004
4,2024-04-20 08:02:05,2.44,1004.27,35.98,38.76,71855.23,687.36,2024042004
4,2024-04-20 08:03:05,1.48,1004.26,36.28,38.07,73565.86,724.99,2024042004
4,2024-04-20 08:04:05,2.09,1004.27,36.48,37.49,73767.11,729.91,2024042004
4,2024-04-20 08:05:05,2.96,1004.28,36.39,37.45,74965.63,750.29,2024042004
4,2024-04-20 08:06:05,3.57,1004.27,36.28,37.59,76329.45,778.24,2024042004
4,2024-04-20 08:07:05,2.87,1004.24,36.33,37.53,76760.7,781.11,2024042004
4,2024-04-20 08:08:05,2.44,1004.24,36.54,37.4,77696.88,796.99,2024042004
4,2024-04-20 08:09:05,2.61,1004.25,36.76,37.58,78244.92,804.44,2024042004
