LocationCode,DateTime,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW),DateLoc
7,2024-05-26 04:55:58,0.0,1005.15,24.51,90.7,20.0,0.0,2024052607
7,2024-05-26 04:56:58,0.0,1005.15,24.5,90.74,24.17,0.0,2024052607
7,2024-05-26 04:57:58,0.0,1005.13,24.49,90.84,28.33,0.0,2024052607
7,2024-05-26 04:58:58,0.0,1005.12,24.48,90.8,33.33,0.0,2024052607
7,2024-05-26 04:59:58,0.0,1005.15,24.46,90.84,39.17,0.0,2024052607
7,2024-05-26 05:00:58,0.0,1005.16,24.45,90.96,45.83,0.0,2024052607
7,2024-05-26 05:01:58,0.0,1005.18,24.44,91.06,53.33,0.0,2024052607
7,2024-05-26 05:02:58,0.0,1005.15,24.42,91.18,61.67,0.0,2024052607
7,2024-05-26 05:03:58,0.0,1005.16,24.42,91.33,70.0,0.01,2024052607
7,2024-05-26 05:04:58,0.0,1005.12,24.4,91.28,78.33,0.0,2024052607
7,2024-05-26 05:05:58,0.0,1005.1,24.39,91.27,86.67,0.0,2024052607
7,2024-05-26 05:06:58,0.0,1005.12,24.39,91.31,94.17,0.01,2024052607
7,2024-05-26 05:07:58,0.0,1005.17,24.37,91.33,102.5,0.01,2024052607
7,2024-05-26 05:08:58,0.0,1005.16,24.37,91.63,109.17,0.01,2024052607
7,2024-05-26 05:09:58,0.0,1005.2,24.36,91.71,117.5,0.0,2024052607
7,2024-05-26 05:10:58,0.0,1005.2,24.35,91.69,126.67,0.0,2024052607
7,2024-05-26 05:11:58,0.0,1005.21,24.35,91.69,137.5,0.01,2024052607
7,2024-05-26 05:12:58,0.0,1005.19,24.34,91.73,150.83,0.01,2024052607
7,2024-05-26 05:13:58,0.0,1005.23,24.34,91.67,170.83,0.01,2024052607
7,2024-05-26 05:14:58,0.0,1005.27,24.35,91.59,193.33,0.02,2024052607
7,2024-05-26 05:15:58,0.0,1005.21,24.35,91.63,215.83,0.02,2024052607
