LocationCode,DateTime,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW),DateLoc
4,2024-04-22 05:11:34,0.0,1003.94,23.71,88.93,23.33,0.0,2024042204
4,2024-04-22 05:12:34,0.0,1003.97,23.7,89.31,30.0,0.0,2024042204
4,2024-04-22 05:13:34,0.78,1003.99,23.71,89.19,37.5,0.0,2024042204
4,2024-04-22 05:14:34,0.52,1003.99,23.73,88.87,47.5,0.0,2024042204
4,2024-04-22 05:15:34,0.0,1003.99,23.72,88.71,59.17,0.01,2024042204
4,2024-04-22 05:16:34,0.0,1003.96,23.69,88.46,70.83,0.0,2024042204
4,2024-04-22 05:17:34,0.0,1003.93,23.69,88.46,85.0,0.0,2024042204
4,2024-04-22 05:18:34,0.0,1003.93,23.68,88.85,101.67,0.01,2024042204
4,2024-04-22 05:19:34,0.0,1003.92,23.67,88.84,120.0,0.0,2024042204
4,2024-04-22 05:20:34,0.0,1003.88,23.68,88.95,140.0,0.01,2024042204
4,2024-04-22 05:21:34,0.0,1003.89,23.67,88.68,163.33,0.01,2024042204
4,2024-04-22 05:22:34,0.0,1003.86,23.63,88.68,188.33,0.01,2024042204
4,2024-04-22 05:23:34,0.0,1003.87,23.6,88.68,216.67,0.02,2024042204
4,2024-04-22 05:24:34,0.0,1003.82,23.56,88.59,246.67,0.02,2024042204
4,2024-04-22 05:25:34,0.0,1003.79,23.55,88.72,280.0,0.02,2024042204
4,2024-04-22 05:26:34,0.0,1003.85,23.52,88.5,315.83,0.02,2024042204
4,2024-04-22 05:27:34,0.0,1003.86,23.51,89.35,359.17,0.03,2024042204
4,2024-04-22 05:28:34,0.0,1003.86,23.51,89.47,405.83,0.03,2024042204
4,2024-04-22 05:29:34,0.0,1003.87,23.54,89.46,456.67,0.05,2024042204
4,2024-04-22 05:30:34,0.0,1003.89,23.56,88.98,515.83,0.08,2024042204
4,2024-04-22 05:31:34,0.0,1003.88,23.58,89.42,587.5,0.09,2024042204
4,2024-04-22 05:32:34,0.0,1003.9,23.61,89.45,658.33,0.13,2024042204
4,2024-04-22 05:33:34,0.0,1003.88,23.64,89.26,731.67,0.15,2024042204
4,2024-04-22 05:34:34,0.0,1003.84,23.67,89.3,814.17,0.16,2024042204
4,2024-04-22 05:35:34,0.0,1003.84,23.71,89.13,903.33,0.24,2024042204
4,2024-04-22 05:36:34,0.0,1003.82,23.73,89.21,1001.67,0.25,2024042204
4,2024-04-22 05:37:34,0.0,1003.79,23.75,88.63,1104.17,0.32,2024042204
4,2024-04-22 05:38:34,0.0,1003.79,23.78,89.01,1211.67,0.37,2024042204
4,2024-04-22 05:39:34,0.0,1003.8,23.81,88.48,1329.17,0.42,2024042204
4,2024-04-22 05:40:34,0.0,1003.8,23.82,88.05,1465.83,0.52,2024042204
4,2024-04-22 05:41:34,0.0,1003.84,23.84,88.42,1620.0,0.67,2024042204
4,2024-04-22 05:42:34,0.0,1003.82,23.87,88.71,1776.67,0.72,2024042204
4,2024-04-22 05:43:34,0.0,1003.88,23.9,88.56,1975.83,1.03,2024042204
4,2024-04-22 05:44:34,0.0,1003.85,23.95,88.07,2195.83,1.29,2024042204
4,2024-04-22 05:45:34,0.0,1003.86,24.02,88.29,2393.33,1.54,2024042204
4,2024-04-22 05:46:34,0.0,1003.86,24.09,87.79,2567.5,1.86,2024042204
4,2024-04-22 05:47:34,0.0,1003.87,24.15,87.53,2745.0,2.09,2024042204
4,2024-04-22 05:48:34,0.0,1003.87,24.21,87.41,2977.5,2.27,2024042204
4,2024-04-22 05:49:34,0.17,1003.91,24.25,87.29,3259.17,2.8,2024042204
4,2024-04-22 05:50:34,0.0,1003.94,24.32,87.16,3550.83,3.18,2024042204
4,2024-04-22 05:51:34,0.0,1003.92,24.38,86.78,3818.33,3.66,2024042204
