LocationCode,DateTime,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW),DateLoc
8,2024-09-28 05:36:07,0.0,1003.89,25.86,100.0,25.83,0.0,2024092808
8,2024-09-28 05:37:06,0.0,1003.86,25.86,100.0,30.0,0.0,2024092808
8,2024-09-28 05:38:06,0.0,1003.88,25.88,100.0,35.0,0.0,2024092808
8,2024-09-28 05:39:08,0.0,1003.91,25.88,100.0,40.83,0.0,2024092808
8,2024-09-28 05:40:06,0.0,1003.92,25.88,100.0,47.5,0.0,2024092808
8,2024-09-28 05:41:06,0.0,1003.94,25.87,100.0,55.0,0.0,2024092808
8,2024-09-28 05:42:07,0.0,1003.93,25.88,100.0,62.5,0.0,2024092808
8,2024-09-28 05:43:06,0.0,1003.99,25.9,100.0,70.83,0.0,2024092808
8,2024-09-28 05:44:06,0.0,1003.97,25.94,100.0,80.0,0.0,2024092808
8,2024-09-28 05:45:06,0.0,1004.03,25.98,100.0,90.83,0.0,2024092808
8,2024-09-28 05:46:07,0.0,1004.01,26.0,100.0,105.0,0.0,2024092808
8,2024-09-28 05:47:06,0.0,1004.04,26.02,100.0,125.0,0.0,2024092808
8,2024-09-28 05:48:06,0.0,1003.97,25.99,100.0,151.67,0.0,2024092808
8,2024-09-28 05:49:06,0.0,1003.98,25.98,100.0,181.67,0.01,2024092808
8,2024-09-28 05:50:06,0.0,1004.0,25.96,100.0,210.83,0.01,2024092808
8,2024-09-28 05:51:06,0.0,1004.02,25.95,100.0,240.83,0.01,2024092808
8,2024-09-28 05:52:06,0.0,1004.05,25.96,100.0,271.67,0.01,2024092808
8,2024-09-28 05:53:07,0.0,1004.12,25.98,100.0,295.0,0.03,2024092808
8,2024-09-28 05:54:07,0.0,1004.09,26.01,100.0,317.5,0.03,2024092808
8,2024-09-28 05:55:07,0.0,1004.15,26.06,100.0,342.5,0.03,2024092808
8,2024-09-28 05:56:06,0.0,1004.15,26.09,100.0,361.67,0.03,2024092808
8,2024-09-28 05:57:07,0.0,1004.18,26.11,100.0,378.33,0.03,2024092808
8,2024-09-28 05:58:06,0.0,1004.2,26.12,100.0,389.17,0.03,2024092808
8,2024-09-28 05:59:07,0.0,1004.24,26.14,100.0,403.33,0.03,2024092808
8,2024-09-28 06:00:06,0.0,1004.25,26.17,100.0,427.5,0.03,2024092808
8,2024-09-28 06:01:07,0.0,1004.29,26.23,100.0,455.0,0.04,2024092808
8,2024-09-28 06:02:06,0.0,1004.33,26.3,100.0,483.33,0.05,2024092808
8,2024-09-28 06:03:06,0.0,1004.36,26.37,100.0,508.33,0.04,2024092808
8,2024-09-28 06:04:07,0.0,1004.31,26.42,100.0,539.17,0.05,2024092808
