LocationCode,DateTime,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW),DateLoc
17,2024-02-24 06:12:17,0.0,1022.91,17.9,90.0,20.42,0.0,2024022417
17,2024-02-24 06:13:17,0.0,1022.95,17.9,90.0,22.5,0.0,2024022417
17,2024-02-24 06:14:17,0.0,1022.95,17.9,90.0,25.0,0.0,2024022417
17,2024-02-24 06:15:17,0.0,1022.98,17.9,89.9,27.5,0.0,2024022417
17,2024-02-24 06:16:17,0.0,1022.96,17.9,89.9,30.83,0.0,2024022417
17,2024-02-24 06:17:18,0.0,1022.97,17.9,89.9,35.0,0.0,2024022417
17,2024-02-24 06:18:18,0.0,1022.98,17.9,89.9,40.0,0.0,2024022417
17,2024-02-24 06:19:18,0.0,1023.0,17.9,89.8,45.0,0.0,2024022417
17,2024-02-24 06:20:19,0.0,1023.03,17.9,89.7,50.83,0.0,2024022417
17,2024-02-24 06:21:19,0.0,1023.05,17.9,89.6,55.83,0.0,2024022417
17,2024-02-24 06:22:20,0.0,1023.06,17.9,89.6,64.17,0.0,2024022417
17,2024-02-24 06:23:21,0.0,1023.07,17.9,89.5,75.0,0.0,2024022417
17,2024-02-24 06:24:21,0.0,1023.08,18.0,89.5,85.83,0.0,2024022417
17,2024-02-24 06:25:22,0.0,1023.1,18.0,89.5,96.67,0.01,2024022417
17,2024-02-24 06:26:22,0.0,1023.11,18.0,89.6,105.83,0.01,2024022417
17,2024-02-24 06:27:23,0.0,1023.13,18.0,89.5,113.33,0.01,2024022417
17,2024-02-24 06:28:23,0.0,1023.12,18.0,89.4,116.67,0.01,2024022417
17,2024-02-24 06:29:24,0.0,1023.13,18.0,89.3,116.67,0.01,2024022417
17,2024-02-24 06:30:24,0.0,1023.13,18.0,89.3,118.33,0.01,2024022417
17,2024-02-24 06:31:25,0.0,1023.16,18.0,89.2,125.83,0.01,2024022417
17,2024-02-24 06:32:25,0.0,1023.18,18.0,89.2,138.33,0.01,2024022417
17,2024-02-24 06:33:26,0.0,1023.17,18.0,89.3,153.33,0.02,2024022417
17,2024-02-24 06:34:26,0.0,1023.19,18.1,89.2,172.5,0.01,2024022417
17,2024-02-24 06:35:27,0.0,1023.19,18.1,89.1,198.33,0.02,2024022417
17,2024-02-24 06:36:27,0.0,1023.2,18.1,89.0,220.83,0.02,2024022417
