LocationCode,DateTime,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW),DateLoc
8,2024-05-18 05:03:27,0.0,1006.67,21.44,100.0,29.17,0.0,2024051808
8,2024-05-18 05:04:27,0.0,1006.66,21.42,100.0,35.83,0.0,2024051808
8,2024-05-18 05:05:27,0.0,1006.66,21.4,100.0,46.67,0.0,2024051808
8,2024-05-18 05:06:27,0.0,1006.66,21.39,100.0,61.67,0.0,2024051808
8,2024-05-18 05:07:27,0.0,1006.64,21.4,100.0,78.33,0.0,2024051808
8,2024-05-18 05:08:27,0.0,1006.67,21.4,100.0,94.17,0.0,2024051808
8,2024-05-18 05:09:28,0.0,1006.67,21.43,100.0,108.33,0.01,2024051808
8,2024-05-18 05:10:26,0.0,1006.74,21.44,100.0,122.5,0.01,2024051808
8,2024-05-18 05:11:26,0.0,1006.73,21.45,100.0,138.33,0.01,2024051808
8,2024-05-18 05:12:27,0.0,1006.76,21.43,100.0,152.5,0.01,2024051808
8,2024-05-18 05:13:27,0.0,1006.78,21.42,100.0,165.83,0.01,2024051808
8,2024-05-18 05:14:27,0.0,1006.76,21.4,100.0,181.67,0.01,2024051808
8,2024-05-18 05:15:27,0.0,1006.8,21.4,100.0,200.83,0.01,2024051808
8,2024-05-18 05:16:27,0.0,1006.77,21.38,100.0,221.67,0.01,2024051808
8,2024-05-18 05:17:27,0.0,1006.74,21.35,100.0,245.83,0.02,2024051808
8,2024-05-18 05:18:27,0.0,1006.74,21.33,100.0,275.83,0.04,2024051808
8,2024-05-18 05:19:27,0.0,1006.77,21.31,100.0,309.17,0.04,2024051808
8,2024-05-18 05:20:27,0.0,1006.76,21.3,100.0,341.67,0.05,2024051808
8,2024-05-18 05:21:26,0.0,1006.76,21.3,100.0,370.83,0.05,2024051808
8,2024-05-18 05:22:26,0.0,1006.76,21.28,100.0,398.33,0.05,2024051808
8,2024-05-18 05:23:27,0.0,1006.73,21.27,100.0,425.83,0.06,2024051808
8,2024-05-18 05:24:27,0.0,1006.72,21.28,100.0,469.17,0.1,2024051808
8,2024-05-18 05:25:27,0.0,1006.7,21.29,100.0,507.5,0.11,2024051808
8,2024-05-18 05:26:27,0.0,1006.74,21.31,100.0,526.67,0.1,2024051808
8,2024-05-18 05:27:27,0.0,1006.72,21.3,100.0,545.83,0.1,2024051808
8,2024-05-18 05:28:27,0.0,1006.74,21.31,100.0,574.17,0.1,2024051808
8,2024-05-18 05:29:26,0.0,1006.77,21.3,100.0,611.67,0.15,2024051808
8,2024-05-18 05:30:27,0.0,1006.79,21.3,100.0,660.83,0.16,2024051808
8,2024-05-18 05:31:27,0.0,1006.8,21.29,100.0,721.67,0.18,2024051808
8,2024-05-18 05:32:27,0.0,1006.8,21.29,100.0,788.33,0.18,2024051808
8,2024-05-18 05:33:27,0.0,1006.82,21.29,100.0,862.5,0.21,2024051808
8,2024-05-18 05:34:27,0.0,1006.89,21.3,100.0,938.33,0.28,2024051808
8,2024-05-18 05:35:27,0.0,1006.92,21.31,100.0,999.17,0.31,2024051808
8,2024-05-18 05:36:26,0.0,1006.9,21.31,100.0,1045.0,0.38,2024051808
8,2024-05-18 05:37:26,0.0,1006.74,21.23,100.0,1094.17,0.38,2024051808
8,2024-05-18 05:38:27,0.0,1006.88,21.32,100.0,1155.0,0.41,2024051808
8,2024-05-18 05:39:27,0.0,1006.86,21.31,100.0,1210.83,0.43,2024051808
8,2024-05-18 05:40:27,0.0,1006.87,21.3,100.0,1273.33,0.43,2024051808
8,2024-05-18 05:41:27,0.0,1006.91,21.29,100.0,1332.5,0.51,2024051808
8,2024-05-18 05:42:27,0.0,1006.87,21.26,100.0,1402.5,0.55,2024051808
8,2024-05-18 05:43:27,0.0,1006.83,21.26,100.0,1458.33,0.59,2024051808
8,2024-05-18 05:44:27,0.0,1006.87,21.26,100.0,1499.17,0.57,2024051808
8,2024-05-18 05:45:26,0.0,1006.86,21.25,100.0,1561.67,0.67,2024051808
8,2024-05-18 05:46:27,0.0,1006.87,21.23,100.0,1614.17,0.69,2024051808
8,2024-05-18 05:47:27,0.0,1006.86,21.23,100.0,1670.0,0.72,2024051808
8,2024-05-18 05:48:27,0.0,1006.87,21.24,100.0,1720.83,0.76,2024051808
8,2024-05-18 05:49:27,0.0,1006.86,21.24,100.0,1755.83,0.73,2024051808
8,2024-05-18 05:50:27,0.0,1006.86,21.25,100.0,1800.0,0.75,2024051808
8,2024-05-18 05:51:27,0.0,1006.88,21.25,100.0,1849.17,0.78,2024051808
8,2024-05-18 05:52:26,0.0,1006.87,21.25,100.0,1895.83,0.78,2024051808
8,2024-05-18 05:53:26,0.0,1006.89,21.26,100.0,1956.67,0.92,2024051808
8,2024-05-18 05:54:29,0.0,1006.9,21.27,100.0,2020.83,0.92,2024051808
8,2024-05-18 05:55:27,0.0,1006.88,21.29,100.0,2083.33,0.96,2024051808
8,2024-05-18 05:56:27,0.0,1006.86,21.29,100.0,2142.5,1.09,2024051808
8,2024-05-18 05:57:27,0.0,1006.9,21.3,100.0,2193.33,1.11,2024051808
8,2024-05-18 05:58:27,0.0,1006.88,21.3,100.0,2242.5,1.12,2024051808
8,2024-05-18 05:59:27,0.0,1006.85,21.3,100.0,2282.5,1.16,2024051808
8,2024-05-18 06:00:27,0.0,1006.85,21.33,100.0,2303.33,1.12,2024051808
8,2024-05-18 06:01:27,0.0,1006.9,21.37,100.0,2380.83,1.22,2024051808
