LocationCode,DateTime,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW),DateLoc
4,2024-05-15 04:58:19,0.0,1008.58,22.05,97.11,24.17,0.0,2024051504
4,2024-05-15 04:59:19,0.0,1008.59,22.05,97.37,30.0,0.0,2024051504
4,2024-05-15 05:00:19,0.0,1008.64,22.05,97.5,37.5,0.0,2024051504
4,2024-05-15 05:01:19,0.0,1008.61,22.04,97.47,47.5,0.0,2024051504
4,2024-05-15 05:02:19,0.0,1008.61,22.04,97.62,60.0,0.0,2024051504
4,2024-05-15 05:03:19,0.0,1008.59,22.04,97.74,73.33,0.01,2024051504
4,2024-05-15 05:04:19,0.0,1008.62,22.04,97.88,89.17,0.01,2024051504
4,2024-05-15 05:05:19,0.0,1008.6,22.02,97.67,107.5,0.01,2024051504
4,2024-05-15 05:06:19,0.0,1008.61,22.0,97.63,126.67,0.01,2024051504
4,2024-05-15 05:07:19,0.0,1008.6,22.0,97.85,147.5,0.01,2024051504
4,2024-05-15 05:08:19,0.0,1008.62,21.98,97.68,172.5,0.02,2024051504
4,2024-05-15 05:09:19,0.0,1008.61,21.98,97.46,198.33,0.02,2024051504
4,2024-05-15 05:10:19,0.0,1008.59,21.99,97.59,227.5,0.02,2024051504
4,2024-05-15 05:11:19,0.0,1008.56,21.97,97.48,258.33,0.03,2024051504
4,2024-05-15 05:12:19,0.0,1008.58,21.97,97.76,294.17,0.03,2024051504
4,2024-05-15 05:13:19,0.0,1008.58,21.98,97.52,330.83,0.03,2024051504
4,2024-05-15 05:14:19,0.0,1008.58,21.97,97.6,368.33,0.05,2024051504
4,2024-05-15 05:15:19,0.0,1008.62,21.98,97.27,411.67,0.04,2024051504
4,2024-05-15 05:16:19,0.0,1008.62,21.98,97.13,460.0,0.08,2024051504
4,2024-05-15 05:17:19,0.0,1008.65,21.99,97.03,517.5,0.08,2024051504
4,2024-05-15 05:18:19,0.0,1008.65,21.99,97.01,582.5,0.13,2024051504
4,2024-05-15 05:19:19,0.0,1008.69,22.01,97.62,654.17,0.14,2024051504
4,2024-05-15 05:20:19,0.0,1008.69,22.03,98.11,731.67,0.16,2024051504
4,2024-05-15 05:21:19,0.0,1008.7,22.06,98.1,817.5,0.22,2024051504
4,2024-05-15 05:22:19,0.0,1008.73,22.09,97.95,910.83,0.24,2024051504
4,2024-05-15 05:23:19,0.0,1008.74,22.11,97.47,1006.67,0.32,2024051504
4,2024-05-15 05:24:19,0.0,1008.74,22.13,97.59,1101.67,0.34,2024051504
4,2024-05-15 05:25:19,0.0,1008.76,22.15,97.55,1204.17,0.39,2024051504
4,2024-05-15 05:26:19,0.0,1008.76,22.17,97.19,1325.83,0.48,2024051504
4,2024-05-15 05:27:19,0.0,1008.78,22.19,97.29,1487.5,0.65,2024051504
4,2024-05-15 05:28:19,0.0,1008.78,22.21,97.41,1665.0,0.83,2024051504
4,2024-05-15 05:29:19,0.0,1008.85,22.24,97.08,1829.17,0.9,2024051504
4,2024-05-15 05:30:19,0.0,1008.84,22.26,96.95,1969.17,1.11,2024051504
4,2024-05-15 05:31:19,0.0,1008.87,22.29,96.8,2075.0,1.32,2024051504
4,2024-05-15 05:32:19,0.0,1008.86,22.33,96.57,2152.5,1.31,2024051504
4,2024-05-15 05:33:19,0.0,1008.91,22.36,96.37,2220.0,1.5,2024051504
4,2024-05-15 05:34:19,0.0,1008.91,22.4,96.16,2317.5,1.6,2024051504
4,2024-05-15 05:35:19,0.0,1008.9,22.42,96.0,2458.33,1.63,2024051504
4,2024-05-15 05:36:19,0.0,1008.93,22.47,95.82,2675.83,1.97,2024051504
4,2024-05-15 05:37:19,0.0,1008.91,22.51,95.62,2928.33,2.28,2024051504
4,2024-05-15 05:38:19,0.0,1008.9,22.56,95.41,3177.5,2.87,2024051504
4,2024-05-15 05:39:19,0.0,1008.9,22.62,95.25,3390.0,3.25,2024051504
4,2024-05-15 05:40:19,0.0,1008.9,22.7,95.26,3550.83,3.56,2024051504
4,2024-05-15 05:41:19,0.0,1008.9,22.73,95.06,3669.17,3.71,2024051504
4,2024-05-15 05:42:19,0.0,1008.92,22.78,94.76,3783.33,3.73,2024051504
4,2024-05-15 05:43:19,0.0,1008.9,22.81,94.67,3936.67,4.13,2024051504
4,2024-05-15 05:44:19,0.0,1008.91,22.85,94.49,4150.0,4.52,2024051504
4,2024-05-15 05:45:19,0.0,1008.9,22.87,94.23,4355.83,4.64,2024051504
4,2024-05-15 05:46:19,0.0,1008.92,22.89,94.02,4321.67,4.46,2024051504
4,2024-05-15 05:47:19,0.0,1008.96,22.92,93.86,4402.5,4.54,2024051504
4,2024-05-15 05:48:19,0.0,1008.96,22.95,93.59,4936.67,5.96,2024051504
4,2024-05-15 05:49:19,0.0,1009.03,23.02,93.37,5222.5,6.62,2024051504
4,2024-05-15 05:50:19,0.0,1008.99,23.07,93.15,5566.67,7.73,2024051504
4,2024-05-15 05:51:19,0.0,1009.03,23.13,92.98,5884.17,8.42,2024051504
4,2024-05-15 05:52:19,0.0,1009.09,23.22,92.78,6200.0,9.63,2024051504
4,2024-05-15 05:53:19,0.0,1009.05,23.3,92.16,6501.67,10.42,2024051504
4,2024-05-15 05:54:19,0.0,1009.06,23.39,92.03,6767.5,11.01,2024051504
4,2024-05-15 05:55:19,0.0,1009.05,23.46,91.5,6964.17,11.28,2024051504
4,2024-05-15 05:56:19,0.0,1009.05,23.54,91.21,7189.17,11.84,2024051504
4,2024-05-15 05:57:19,0.0,1009.04,23.63,91.04,7539.17,13.26,2024051504
4,2024-05-15 05:58:19,0.0,1009.06,23.72,90.36,7893.33,14.25,2024051504
4,2024-05-15 05:59:19,0.0,1009.06,23.78,89.77,7997.5,14.35,2024051504
4,2024-05-15 06:00:19,0.0,1009.07,23.84,89.76,7929.17,14.14,2024051504
4,2024-05-15 06:01:19,0.0,1009.1,23.9,89.36,8270.0,15.66,2024051504
4,2024-05-15 06:02:19,0.0,1009.11,23.95,88.59,8808.33,18.32,2024051504
4,2024-05-15 06:03:19,0.0,1009.14,24.12,88.55,9115.0,23.49,2024051504
4,2024-05-15 06:04:19,0.0,1009.17,24.3,88.16,8820.83,20.33,2024051504
4,2024-05-15 06:05:19,0.0,1009.14,24.4,87.5,8583.33,17.75,2024051504
4,2024-05-15 06:06:19,0.0,1009.18,24.47,87.14,8686.67,17.86,2024051504
4,2024-05-15 06:07:19,0.0,1009.17,24.51,86.63,8422.5,16.61,2024051504
4,2024-05-15 06:08:19,0.0,1009.19,24.54,86.35,8156.67,15.31,2024051504
4,2024-05-15 06:09:19,0.0,1009.17,24.58,85.87,8039.17,15.84,2024051504
4,2024-05-15 06:10:19,0.0,1009.19,24.71,84.98,8250.83,24.75,2024051504
4,2024-05-15 06:11:19,0.0,1009.21,24.9,84.27,8592.5,27.26,2024051504
4,2024-05-15 06:12:19,0.0,1009.24,25.22,83.3,9341.67,39.32,2024051504
4,2024-05-15 06:13:19,0.0,1009.25,25.55,81.63,10290.0,48.08,2024051504
4,2024-05-15 06:14:19,1.05,1009.25,26.02,79.24,11145.83,71.85,2024051504
4,2024-05-15 06:15:19,1.05,1009.29,26.64,76.5,11444.17,81.84,2024051504
4,2024-05-15 06:16:19,0.17,1009.29,27.22,73.62,11615.0,85.27,2024051504
4,2024-05-15 06:17:19,0.78,1009.27,27.8,72.67,11816.67,89.26,2024051504
4,2024-05-15 06:18:19,0.17,1009.31,28.32,70.03,12040.0,91.98,2024051504
4,2024-05-15 06:19:19,0.0,1009.31,28.83,71.39,12250.83,95.33,2024051504
4,2024-05-15 06:20:19,0.0,1009.32,29.26,65.88,12506.67,95.94,2024051504
4,2024-05-15 06:21:19,0.0,1009.31,29.6,66.1,12953.33,97.92,2024051504
4,2024-05-15 06:22:19,0.0,1009.32,29.98,62.65,13377.5,98.1,2024051504
4,2024-05-15 06:23:19,1.05,1009.28,30.09,61.58,13600.0,100.39,2024051504
4,2024-05-15 06:24:19,0.7,1009.33,30.27,62.25,13926.67,104.34,2024051504
4,2024-05-15 06:25:19,1.05,1009.33,30.48,60.79,14420.83,105.02,2024051504
4,2024-05-15 06:26:19,0.26,1009.36,30.69,61.71,15139.17,104.34,2024051504
4,2024-05-15 06:27:19,0.0,1009.35,30.97,61.92,16792.5,103.89,2024051504
4,2024-05-15 06:28:19,0.0,1009.37,31.23,59.86,19245.0,101.85,2024051504
4,2024-05-15 06:29:19,0.96,1009.37,31.38,56.77,22565.83,123.01,2024051504
4,2024-05-15 06:30:19,0.44,1009.32,31.64,57.68,23841.67,131.65,2024051504
4,2024-05-15 06:31:19,0.17,1009.32,31.92,55.8,24243.33,138.02,2024051504
4,2024-05-15 06:32:19,0.0,1009.29,32.26,56.11,24794.17,143.35,2024051504
4,2024-05-15 06:33:19,0.0,1009.32,32.6,53.55,25449.17,150.97,2024051504
4,2024-05-15 06:34:19,0.44,1009.31,32.88,52.3,26008.33,156.63,2024051504
4,2024-05-15 06:35:19,0.96,1009.32,33.08,52.34,26464.17,162.07,2024051504
4,2024-05-15 06:36:19,0.44,1009.36,33.38,53.34,26775.0,165.44,2024051504
4,2024-05-15 06:37:19,0.35,1009.38,33.72,52.81,27065.83,168.41,2024051504
4,2024-05-15 06:38:19,0.17,1009.41,34.12,51.66,27657.5,177.14,2024051504
4,2024-05-15 06:39:19,0.0,1009.42,34.5,50.52,27222.5,171.12,2024051504
4,2024-05-15 06:40:19,0.0,1009.43,34.49,47.12,22161.67,104.83,2024051504
4,2024-05-15 06:41:19,0.0,1009.36,34.21,48.31,21787.5,103.7,2024051504
4,2024-05-15 06:42:19,0.0,1009.41,33.86,48.44,19680.0,82.1,2024051504
4,2024-05-15 06:43:19,0.0,1009.39,33.62,48.51,20038.33,85.51,2024051504
4,2024-05-15 06:44:19,0.61,1009.45,33.28,48.95,18453.33,70.53,2024051504
4,2024-05-15 06:45:19,1.65,1009.43,32.72,50.36,19740.0,81.51,2024051504
4,2024-05-15 06:46:19,0.35,1009.46,32.69,51.62,22191.67,104.64,2024051504
4,2024-05-15 06:47:19,0.0,1009.43,32.77,51.56,24131.67,127.09,2024051504
4,2024-05-15 06:48:19,0.0,1009.45,32.86,51.19,24808.33,135.03,2024051504
4,2024-05-15 06:49:19,0.35,1009.41,33.01,49.59,29061.67,189.15,2024051504
4,2024-05-15 06:50:19,1.05,1009.43,33.25,48.91,31640.83,226.87,2024051504
4,2024-05-15 06:51:19,0.96,1009.43,33.57,48.51,32954.16,248.99,2024051504
4,2024-05-15 06:52:19,1.05,1009.43,33.94,47.81,33154.16,249.98,2024051504
4,2024-05-15 06:53:19,0.44,1009.42,34.18,47.48,27975.83,170.64,2024051504
4,2024-05-15 06:54:19,0.35,1009.42,34.27,47.38,28619.17,177.14,2024051504
4,2024-05-15 06:55:19,0.26,1009.45,34.64,46.26,34945.0,279.87,2024051504
4,2024-05-15 06:56:19,0.44,1009.47,35.03,46.26,32655.0,236.6,2024051504
4,2024-05-15 06:57:19,1.22,1009.5,35.1,43.76,32487.5,233.41,2024051504
4,2024-05-15 06:58:19,1.39,1009.48,35.08,42.96,33015.0,239.41,2024051504
4,2024-05-15 06:59:19,1.13,1009.51,35.23,43.53,33477.5,247.68,2024051504
4,2024-05-15 07:00:19,1.13,1009.53,35.39,43.84,35435.0,278.95,2024051504
4,2024-05-15 07:01:19,0.61,1009.54,35.76,43.59,37372.5,312.85,2024051504
4,2024-05-15 07:02:19,0.17,1009.55,36.15,42.6,38232.5,328.22,2024051504
4,2024-05-15 07:03:19,0.61,1009.5,36.39,41.47,36404.16,290.47,2024051504
4,2024-05-15 07:04:19,1.31,1009.53,36.47,39.97,37833.33,319.67,2024051504
4,2024-05-15 07:05:19,2.35,1009.54,36.16,40.39,32638.33,229.35,2024051504
4,2024-05-15 07:06:19,2.18,1009.57,35.52,41.23,28419.17,167.55,2024051504
4,2024-05-15 07:07:19,0.7,1009.6,35.29,43.09,30755.83,200.36,2024051504
4,2024-05-15 07:08:19,0.35,1009.57,35.2,41.85,31439.17,206.71,2024051504
4,2024-05-15 07:09:19,0.96,1009.6,35.28,42.41,36640.0,293.15,2024051504
4,2024-05-15 07:10:19,1.74,1009.65,35.24,41.89,30602.5,194.2,2024051504
4,2024-05-15 07:11:19,0.87,1009.65,35.3,41.5,38354.16,318.82,2024051504
4,2024-05-15 07:12:19,1.13,1009.62,35.15,42.57,28737.5,168.74,2024051504
4,2024-05-15 07:13:19,1.05,1009.64,34.77,43.89,24777.5,122.4,2024051504
4,2024-05-15 07:14:19,0.0,1009.63,34.65,44.26,24373.33,116.03,2024051504
4,2024-05-15 07:15:19,0.78,1009.65,34.58,43.16,29320.0,172.22,2024051504
4,2024-05-15 07:16:19,0.78,1009.66,34.67,44.33,41411.66,368.05,2024051504
4,2024-05-15 07:17:19,1.31,1009.71,34.86,43.39,27456.25,151.42,2024051504
4,2024-05-15 07:18:19,1.74,1009.7,34.21,44.66,21600.0,89.54,2024051504
4,2024-05-15 07:19:19,1.74,1009.73,33.96,45.46,34195.0,239.7,2024051504
4,2024-05-15 07:20:19,1.65,1009.73,33.97,45.65,37357.5,289.41,2024051504
4,2024-05-15 07:21:19,0.61,1009.75,34.29,45.81,38934.16,311.69,2024051504
4,2024-05-15 07:22:19,1.31,1009.78,34.55,44.35,41510.0,351.91,2024051504
4,2024-05-15 07:23:19,0.96,1009.79,34.93,43.93,42700.94,372.05,2024051504
4,2024-05-15 07:24:19,1.22,1009.77,35.19,42.84,45313.59,416.64,2024051504
4,2024-05-15 07:25:19,1.92,1009.79,35.27,41.69,44145.62,394.43,2024051504
4,2024-05-15 07:26:19,2.0,1009.77,35.31,41.92,46724.14,446.82,2024051504
4,2024-05-15 07:27:19,1.13,1009.8,35.72,41.91,49608.12,506.6,2024051504
4,2024-05-15 07:28:19,1.31,1009.74,35.95,40.35,42436.8,356.93,2024051504
4,2024-05-15 07:29:19,1.39,1009.76,36.14,39.58,44853.59,403.7,2024051504
4,2024-05-15 07:30:19,1.57,1009.79,36.29,39.43,45753.83,424.49,2024051504
4,2024-05-15 07:31:19,2.0,1009.78,36.16,39.17,48910.94,487.63,2024051504
